2019-01-11 15:36:25,551:    |cuda
2019-01-11 15:46:54,691:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:47:27,999:    |Epoch: 17, train acc: 0.82, test acc: 0.78
2019-01-11 15:47:27,999:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:48:01,696:    |Epoch: 18, train acc: 0.83, test acc: 0.81
2019-01-11 15:48:01,696:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:48:37,043:    |Epoch: 19, train acc: 0.83, test acc: 0.79
2019-01-11 15:48:37,044:    |Saving...
2019-01-11 15:48:37,103:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:49:12,169:    |Epoch: 20, train acc: 0.83, test acc: 0.80
2019-01-11 15:49:12,170:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:49:48,085:    |Epoch: 21, train acc: 0.84, test acc: 0.78
2019-01-11 15:49:48,085:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:50:24,323:    |Epoch: 22, train acc: 0.84, test acc: 0.79
2019-01-11 15:50:24,324:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:51:00,771:    |Epoch: 23, train acc: 0.84, test acc: 0.81
2019-01-11 15:51:00,771:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:51:36,715:    |Epoch: 24, train acc: 0.84, test acc: 0.80
2019-01-11 15:51:36,716:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:52:12,568:    |Epoch: 25, train acc: 0.84, test acc: 0.64
2019-01-11 15:52:12,569:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:52:47,812:    |Epoch: 26, train acc: 0.84, test acc: 0.78
2019-01-11 15:52:47,812:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:53:23,947:    |Epoch: 27, train acc: 0.84, test acc: 0.76
2019-01-11 15:53:23,947:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:54:00,125:    |Epoch: 28, train acc: 0.85, test acc: 0.82
2019-01-11 15:54:00,125:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:54:34,128:    |Epoch: 29, train acc: 0.85, test acc: 0.79
2019-01-11 15:54:34,128:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:55:06,958:    |Epoch: 30, train acc: 0.85, test acc: 0.83
2019-01-11 15:55:06,958:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:55:41,646:    |Epoch: 31, train acc: 0.85, test acc: 0.81
2019-01-11 15:55:41,646:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:56:17,899:    |Epoch: 32, train acc: 0.85, test acc: 0.80
2019-01-11 15:56:17,899:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:56:54,002:    |Epoch: 33, train acc: 0.85, test acc: 0.77
2019-01-11 15:56:54,003:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:57:29,108:    |Epoch: 34, train acc: 0.85, test acc: 0.80
2019-01-11 15:57:29,108:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:58:05,197:    |Epoch: 35, train acc: 0.85, test acc: 0.85
2019-01-11 15:58:05,197:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:58:41,136:    |Epoch: 36, train acc: 0.85, test acc: 0.74
2019-01-11 15:58:41,136:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:59:17,034:    |Epoch: 37, train acc: 0.86, test acc: 0.82
2019-01-11 15:59:17,035:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 15:59:53,080:    |Epoch: 38, train acc: 0.86, test acc: 0.83
2019-01-11 15:59:53,081:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:00:28,383:    |Epoch: 39, train acc: 0.85, test acc: 0.79
2019-01-11 16:00:28,383:    |Saving...
2019-01-11 16:00:28,442:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:01:03,718:    |Epoch: 40, train acc: 0.86, test acc: 0.83
2019-01-11 16:01:03,718:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:01:37,909:    |Epoch: 41, train acc: 0.86, test acc: 0.78
2019-01-11 16:01:37,909:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:02:11,136:    |Epoch: 42, train acc: 0.86, test acc: 0.79
2019-01-11 16:02:11,136:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:02:45,489:    |Epoch: 43, train acc: 0.86, test acc: 0.77
2019-01-11 16:02:45,489:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:03:21,456:    |Epoch: 44, train acc: 0.86, test acc: 0.83
2019-01-11 16:03:21,457:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:03:57,305:    |Epoch: 45, train acc: 0.86, test acc: 0.74
2019-01-11 16:03:57,306:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:04:32,413:    |Epoch: 46, train acc: 0.86, test acc: 0.85
2019-01-11 16:04:32,414:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:05:08,191:    |Epoch: 47, train acc: 0.86, test acc: 0.84
2019-01-11 16:05:08,191:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:05:44,146:    |Epoch: 48, train acc: 0.86, test acc: 0.84
2019-01-11 16:05:44,147:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:06:20,240:    |Epoch: 49, train acc: 0.86, test acc: 0.81
2019-01-11 16:06:20,241:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:06:55,743:    |Epoch: 50, train acc: 0.86, test acc: 0.81
2019-01-11 16:06:55,744:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:07:31,262:    |Epoch: 51, train acc: 0.86, test acc: 0.80
2019-01-11 16:07:31,263:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:08:07,280:    |Epoch: 52, train acc: 0.86, test acc: 0.80
2019-01-11 16:08:07,281:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:08:42,162:    |Epoch: 53, train acc: 0.86, test acc: 0.81
2019-01-11 16:08:42,162:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:09:15,572:    |Epoch: 54, train acc: 0.86, test acc: 0.83
2019-01-11 16:09:15,572:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:09:49,243:    |Epoch: 55, train acc: 0.86, test acc: 0.82
2019-01-11 16:09:49,243:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:10:24,761:    |Epoch: 56, train acc: 0.86, test acc: 0.79
2019-01-11 16:10:24,761:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:11:00,306:    |Epoch: 57, train acc: 0.86, test acc: 0.85
2019-01-11 16:11:00,306:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:11:36,623:    |Epoch: 58, train acc: 0.86, test acc: 0.80
2019-01-11 16:11:36,623:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:12:12,945:    |Epoch: 59, train acc: 0.86, test acc: 0.84
2019-01-11 16:12:12,946:    |Saving...
2019-01-11 16:12:13,016:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:12:48,388:    |Epoch: 60, train acc: 0.86, test acc: 0.78
2019-01-11 16:12:48,388:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:13:23,885:    |Epoch: 61, train acc: 0.87, test acc: 0.80
2019-01-11 16:13:23,885:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:13:59,798:    |Epoch: 62, train acc: 0.86, test acc: 0.82
2019-01-11 16:13:59,798:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:14:35,328:    |Epoch: 63, train acc: 0.86, test acc: 0.82
2019-01-11 16:14:35,328:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:15:11,083:    |Epoch: 64, train acc: 0.87, test acc: 0.82
2019-01-11 16:15:11,083:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:15:46,611:    |Epoch: 65, train acc: 0.86, test acc: 0.81
2019-01-11 16:15:46,612:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:16:19,764:    |Epoch: 66, train acc: 0.86, test acc: 0.82
2019-01-11 16:16:19,765:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:16:53,408:    |Epoch: 67, train acc: 0.87, test acc: 0.80
2019-01-11 16:16:53,409:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:17:28,751:    |Epoch: 68, train acc: 0.87, test acc: 0.80
2019-01-11 16:17:28,751:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:18:04,869:    |Epoch: 69, train acc: 0.86, test acc: 0.84
2019-01-11 16:18:04,869:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:18:40,700:    |Epoch: 70, train acc: 0.86, test acc: 0.77
2019-01-11 16:18:40,701:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:19:16,901:    |Epoch: 71, train acc: 0.87, test acc: 0.84
2019-01-11 16:19:16,901:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:19:52,085:    |Epoch: 72, train acc: 0.87, test acc: 0.83
2019-01-11 16:19:52,085:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:20:28,171:    |Epoch: 73, train acc: 0.87, test acc: 0.82
2019-01-11 16:20:28,171:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:21:03,933:    |Epoch: 74, train acc: 0.86, test acc: 0.85
2019-01-11 16:21:03,933:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:21:40,215:    |Epoch: 75, train acc: 0.87, test acc: 0.80
2019-01-11 16:21:40,215:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:22:15,754:    |Epoch: 76, train acc: 0.87, test acc: 0.78
2019-01-11 16:22:15,754:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:22:51,102:    |Epoch: 77, train acc: 0.86, test acc: 0.81
2019-01-11 16:22:51,102:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:23:24,377:    |Epoch: 78, train acc: 0.87, test acc: 0.80
2019-01-11 16:23:24,377:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:23:57,525:    |Epoch: 79, train acc: 0.87, test acc: 0.85
2019-01-11 16:23:57,525:    |Saving...
2019-01-11 16:23:57,597:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:24:32,336:    |Epoch: 80, train acc: 0.87, test acc: 0.85
2019-01-11 16:24:32,337:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:25:08,476:    |Epoch: 81, train acc: 0.87, test acc: 0.81
2019-01-11 16:25:08,476:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:25:44,612:    |Epoch: 82, train acc: 0.86, test acc: 0.81
2019-01-11 16:25:44,613:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:26:19,905:    |Epoch: 83, train acc: 0.87, test acc: 0.80
2019-01-11 16:26:19,905:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:26:55,316:    |Epoch: 84, train acc: 0.87, test acc: 0.87
2019-01-11 16:26:55,316:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:27:31,156:    |Epoch: 85, train acc: 0.87, test acc: 0.84
2019-01-11 16:27:31,157:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:28:07,309:    |Epoch: 86, train acc: 0.87, test acc: 0.81
2019-01-11 16:28:07,309:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:28:43,662:    |Epoch: 87, train acc: 0.87, test acc: 0.83
2019-01-11 16:28:43,662:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:29:18,806:    |Epoch: 88, train acc: 0.87, test acc: 0.82
2019-01-11 16:29:18,807:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:29:54,737:    |Epoch: 89, train acc: 0.87, test acc: 0.82
2019-01-11 16:29:54,737:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:30:29,162:    |Epoch: 90, train acc: 0.87, test acc: 0.81
2019-01-11 16:30:29,162:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:31:02,723:    |Epoch: 91, train acc: 0.87, test acc: 0.79
2019-01-11 16:31:02,723:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:31:36,658:    |Epoch: 92, train acc: 0.87, test acc: 0.78
2019-01-11 16:31:36,659:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:32:12,193:    |Epoch: 93, train acc: 0.87, test acc: 0.83
2019-01-11 16:32:12,193:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:32:47,457:    |Epoch: 94, train acc: 0.87, test acc: 0.81
2019-01-11 16:32:47,458:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:33:22,890:    |Epoch: 95, train acc: 0.87, test acc: 0.81
2019-01-11 16:33:22,890:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:33:58,510:    |Epoch: 96, train acc: 0.87, test acc: 0.80
2019-01-11 16:33:58,510:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:34:34,674:    |Epoch: 97, train acc: 0.87, test acc: 0.85
2019-01-11 16:34:34,674:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:35:11,058:    |Epoch: 98, train acc: 0.87, test acc: 0.84
2019-01-11 16:35:11,058:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:35:46,216:    |Epoch: 99, train acc: 0.87, test acc: 0.82
2019-01-11 16:35:46,217:    |Saving...
2019-01-11 16:35:46,281:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:36:22,731:    |Epoch: 100, train acc: 0.87, test acc: 0.73
2019-01-11 16:36:22,731:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:36:58,949:    |Epoch: 101, train acc: 0.87, test acc: 0.82
2019-01-11 16:36:58,949:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:37:33,944:    |Epoch: 102, train acc: 0.87, test acc: 0.82
2019-01-11 16:37:33,944:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:38:07,207:    |Epoch: 103, train acc: 0.87, test acc: 0.82
2019-01-11 16:38:07,208:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:38:41,453:    |Epoch: 104, train acc: 0.87, test acc: 0.82
2019-01-11 16:38:41,453:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:39:16,600:    |Epoch: 105, train acc: 0.87, test acc: 0.83
2019-01-11 16:39:16,600:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:39:52,334:    |Epoch: 106, train acc: 0.87, test acc: 0.82
2019-01-11 16:39:52,335:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:40:28,230:    |Epoch: 107, train acc: 0.87, test acc: 0.76
2019-01-11 16:40:28,230:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:41:04,329:    |Epoch: 108, train acc: 0.87, test acc: 0.85
2019-01-11 16:41:04,330:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:41:40,157:    |Epoch: 109, train acc: 0.87, test acc: 0.74
2019-01-11 16:41:40,157:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:42:15,443:    |Epoch: 110, train acc: 0.87, test acc: 0.76
2019-01-11 16:42:15,443:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:42:50,668:    |Epoch: 111, train acc: 0.87, test acc: 0.79
2019-01-11 16:42:50,668:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:43:26,789:    |Epoch: 112, train acc: 0.87, test acc: 0.81
2019-01-11 16:43:26,789:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:44:02,387:    |Epoch: 113, train acc: 0.87, test acc: 0.82
2019-01-11 16:44:02,387:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:44:37,868:    |Epoch: 114, train acc: 0.87, test acc: 0.82
2019-01-11 16:44:37,868:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:45:11,157:    |Epoch: 115, train acc: 0.87, test acc: 0.85
2019-01-11 16:45:11,157:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:45:44,880:    |Epoch: 116, train acc: 0.87, test acc: 0.81
2019-01-11 16:45:44,880:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:46:19,964:    |Epoch: 117, train acc: 0.87, test acc: 0.81
2019-01-11 16:46:19,964:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:46:55,739:    |Epoch: 118, train acc: 0.87, test acc: 0.80
2019-01-11 16:46:55,739:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:47:31,709:    |Epoch: 119, train acc: 0.87, test acc: 0.84
2019-01-11 16:47:31,710:    |Saving...
2019-01-11 16:47:31,774:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:48:08,021:    |Epoch: 120, train acc: 0.87, test acc: 0.81
2019-01-11 16:48:08,021:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:48:43,232:    |Epoch: 121, train acc: 0.87, test acc: 0.83
2019-01-11 16:48:43,233:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:49:19,060:    |Epoch: 122, train acc: 0.87, test acc: 0.80
2019-01-11 16:49:19,060:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:49:54,715:    |Epoch: 123, train acc: 0.87, test acc: 0.84
2019-01-11 16:49:54,715:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:50:30,918:    |Epoch: 124, train acc: 0.87, test acc: 0.82
2019-01-11 16:50:30,918:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:51:07,072:    |Epoch: 125, train acc: 0.87, test acc: 0.77
2019-01-11 16:51:07,072:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:51:42,178:    |Epoch: 126, train acc: 0.87, test acc: 0.78
2019-01-11 16:51:42,179:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:52:15,843:    |Epoch: 127, train acc: 0.87, test acc: 0.80
2019-01-11 16:52:15,843:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:52:49,239:    |Epoch: 128, train acc: 0.87, test acc: 0.81
2019-01-11 16:52:49,239:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:53:24,187:    |Epoch: 129, train acc: 0.87, test acc: 0.82
2019-01-11 16:53:24,188:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:54:00,346:    |Epoch: 130, train acc: 0.87, test acc: 0.83
2019-01-11 16:54:00,347:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:54:36,187:    |Epoch: 131, train acc: 0.87, test acc: 0.84
2019-01-11 16:54:36,188:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:55:11,386:    |Epoch: 132, train acc: 0.87, test acc: 0.84
2019-01-11 16:55:11,386:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:55:47,264:    |Epoch: 133, train acc: 0.87, test acc: 0.83
2019-01-11 16:55:47,264:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:56:23,339:    |Epoch: 134, train acc: 0.87, test acc: 0.85
2019-01-11 16:56:23,339:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:56:59,470:    |Epoch: 135, train acc: 0.87, test acc: 0.82
2019-01-11 16:56:59,470:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 16:57:35,535:    |Epoch: 136, train acc: 0.87, test acc: 0.79
