2019-01-10 22:48:00,508:    |cuda
2019-01-10 23:20:56,970:    |Epoch: 29, train acc: 0.90, test acc: 0.89
2019-01-10 23:20:56,970:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:22:02,266:    |Epoch: 30, train acc: 0.90, test acc: 0.87
2019-01-10 23:22:02,266:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:23:08,695:    |Epoch: 31, train acc: 0.90, test acc: 0.88
2019-01-10 23:23:08,695:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:24:14,946:    |Epoch: 32, train acc: 0.90, test acc: 0.88
2019-01-10 23:24:14,946:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:25:21,127:    |Epoch: 33, train acc: 0.91, test acc: 0.87
2019-01-10 23:25:21,127:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:26:27,419:    |Epoch: 34, train acc: 0.91, test acc: 0.89
2019-01-10 23:26:27,419:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:27:34,524:    |Epoch: 35, train acc: 0.91, test acc: 0.88
2019-01-10 23:27:34,524:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:28:41,676:    |Epoch: 36, train acc: 0.91, test acc: 0.87
2019-01-10 23:28:41,676:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:29:48,233:    |Epoch: 37, train acc: 0.91, test acc: 0.89
2019-01-10 23:29:48,233:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:30:54,712:    |Epoch: 38, train acc: 0.91, test acc: 0.88
2019-01-10 23:30:54,712:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:32:00,671:    |Epoch: 39, train acc: 0.91, test acc: 0.89
2019-01-10 23:32:00,672:    |Saving...
2019-01-10 23:32:00,733:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:33:06,873:    |Epoch: 40, train acc: 0.91, test acc: 0.88
2019-01-10 23:33:06,873:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:34:13,202:    |Epoch: 41, train acc: 0.91, test acc: 0.88
2019-01-10 23:34:13,202:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:35:19,680:    |Epoch: 42, train acc: 0.91, test acc: 0.87
2019-01-10 23:35:19,681:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:36:25,777:    |Epoch: 43, train acc: 0.91, test acc: 0.88
2019-01-10 23:36:25,777:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:37:32,204:    |Epoch: 44, train acc: 0.91, test acc: 0.88
2019-01-10 23:37:32,204:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:38:38,568:    |Epoch: 45, train acc: 0.91, test acc: 0.87
2019-01-10 23:38:38,568:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:39:47,199:    |Epoch: 46, train acc: 0.91, test acc: 0.88
2019-01-10 23:39:47,199:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:40:58,520:    |Epoch: 47, train acc: 0.91, test acc: 0.88
2019-01-10 23:40:58,520:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:42:07,800:    |Epoch: 48, train acc: 0.91, test acc: 0.88
2019-01-10 23:42:07,800:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:43:16,804:    |Epoch: 49, train acc: 0.91, test acc: 0.87
2019-01-10 23:43:16,804:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:44:57,255:    |Epoch: 50, train acc: 0.91, test acc: 0.88
2019-01-10 23:44:57,255:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:46:20,365:    |Epoch: 51, train acc: 0.92, test acc: 0.88
2019-01-10 23:46:20,365:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:47:53,651:    |Epoch: 52, train acc: 0.92, test acc: 0.88
2019-01-10 23:47:53,651:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:49:26,074:    |Epoch: 53, train acc: 0.91, test acc: 0.88
2019-01-10 23:49:26,074:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:50:55,153:    |Epoch: 54, train acc: 0.91, test acc: 0.88
2019-01-10 23:50:55,153:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:52:18,768:    |Epoch: 55, train acc: 0.92, test acc: 0.89
2019-01-10 23:52:18,768:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:53:49,779:    |Epoch: 56, train acc: 0.92, test acc: 0.89
2019-01-10 23:53:49,780:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:55:10,524:    |Epoch: 57, train acc: 0.92, test acc: 0.89
2019-01-10 23:55:10,524:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:56:33,849:    |Epoch: 58, train acc: 0.92, test acc: 0.88
2019-01-10 23:56:33,849:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:57:46,016:    |Epoch: 59, train acc: 0.92, test acc: 0.89
2019-01-10 23:57:46,016:    |Saving...
2019-01-10 23:57:46,076:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 23:59:04,731:    |Epoch: 60, train acc: 0.92, test acc: 0.89
2019-01-10 23:59:04,732:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:00:20,364:    |Epoch: 61, train acc: 0.92, test acc: 0.88
2019-01-11 00:00:20,364:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:01:50,797:    |Epoch: 62, train acc: 0.92, test acc: 0.88
2019-01-11 00:01:50,797:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:03:20,792:    |Epoch: 63, train acc: 0.92, test acc: 0.87
2019-01-11 00:03:20,793:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:04:51,244:    |Epoch: 64, train acc: 0.92, test acc: 0.88
2019-01-11 00:04:51,244:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:06:21,421:    |Epoch: 65, train acc: 0.92, test acc: 0.90
2019-01-11 00:06:21,421:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:07:52,378:    |Epoch: 66, train acc: 0.92, test acc: 0.89
2019-01-11 00:07:52,379:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:09:22,735:    |Epoch: 67, train acc: 0.92, test acc: 0.89
2019-01-11 00:09:22,735:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:10:53,369:    |Epoch: 68, train acc: 0.92, test acc: 0.89
2019-01-11 00:10:53,369:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:12:23,466:    |Epoch: 69, train acc: 0.92, test acc: 0.90
2019-01-11 00:12:23,467:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:13:53,727:    |Epoch: 70, train acc: 0.92, test acc: 0.88
2019-01-11 00:13:53,728:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:15:24,886:    |Epoch: 71, train acc: 0.92, test acc: 0.89
2019-01-11 00:15:24,886:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:16:55,660:    |Epoch: 72, train acc: 0.92, test acc: 0.89
2019-01-11 00:16:55,661:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:18:26,635:    |Epoch: 73, train acc: 0.92, test acc: 0.88
2019-01-11 00:18:26,636:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:19:56,700:    |Epoch: 74, train acc: 0.92, test acc: 0.89
2019-01-11 00:19:56,700:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:21:27,290:    |Epoch: 75, train acc: 0.92, test acc: 0.90
2019-01-11 00:21:27,290:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:22:56,339:    |Epoch: 76, train acc: 0.92, test acc: 0.89
2019-01-11 00:22:56,340:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:24:26,796:    |Epoch: 77, train acc: 0.92, test acc: 0.89
2019-01-11 00:24:26,796:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:25:55,692:    |Epoch: 78, train acc: 0.92, test acc: 0.89
2019-01-11 00:25:55,692:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:27:25,555:    |Epoch: 79, train acc: 0.92, test acc: 0.89
2019-01-11 00:27:25,555:    |Saving...
2019-01-11 00:27:25,627:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:28:55,946:    |Epoch: 80, train acc: 0.92, test acc: 0.89
2019-01-11 00:28:55,946:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:30:25,310:    |Epoch: 81, train acc: 0.92, test acc: 0.89
2019-01-11 00:30:25,311:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:31:56,161:    |Epoch: 82, train acc: 0.92, test acc: 0.88
2019-01-11 00:31:56,161:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:33:26,872:    |Epoch: 83, train acc: 0.92, test acc: 0.90
2019-01-11 00:33:26,872:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:34:57,820:    |Epoch: 84, train acc: 0.92, test acc: 0.88
2019-01-11 00:34:57,820:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:36:28,261:    |Epoch: 85, train acc: 0.92, test acc: 0.89
2019-01-11 00:36:28,262:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:37:57,728:    |Epoch: 86, train acc: 0.92, test acc: 0.89
2019-01-11 00:37:57,729:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:39:28,516:    |Epoch: 87, train acc: 0.92, test acc: 0.90
2019-01-11 00:39:28,516:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:40:59,003:    |Epoch: 88, train acc: 0.92, test acc: 0.89
2019-01-11 00:40:59,003:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:42:29,308:    |Epoch: 89, train acc: 0.92, test acc: 0.89
2019-01-11 00:42:29,309:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:44:00,637:    |Epoch: 90, train acc: 0.92, test acc: 0.89
2019-01-11 00:44:00,637:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:45:30,388:    |Epoch: 91, train acc: 0.92, test acc: 0.89
2019-01-11 00:45:30,388:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:46:59,825:    |Epoch: 92, train acc: 0.92, test acc: 0.90
2019-01-11 00:46:59,826:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:48:30,891:    |Epoch: 93, train acc: 0.92, test acc: 0.88
2019-01-11 00:48:30,891:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:50:00,836:    |Epoch: 94, train acc: 0.92, test acc: 0.86
2019-01-11 00:50:00,836:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:51:30,584:    |Epoch: 95, train acc: 0.92, test acc: 0.89
2019-01-11 00:51:30,584:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:53:00,747:    |Epoch: 96, train acc: 0.92, test acc: 0.88
2019-01-11 00:53:00,747:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:54:31,790:    |Epoch: 97, train acc: 0.92, test acc: 0.88
2019-01-11 00:54:31,791:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:56:01,154:    |Epoch: 98, train acc: 0.93, test acc: 0.89
2019-01-11 00:56:01,155:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:57:30,616:    |Epoch: 99, train acc: 0.92, test acc: 0.88
2019-01-11 00:57:30,616:    |Saving...
2019-01-11 00:57:30,672:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 00:59:01,006:    |Epoch: 100, train acc: 0.92, test acc: 0.87
2019-01-11 00:59:01,006:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:00:31,783:    |Epoch: 101, train acc: 0.92, test acc: 0.89
2019-01-11 01:00:31,784:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:02:01,715:    |Epoch: 102, train acc: 0.92, test acc: 0.89
2019-01-11 01:02:01,715:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:03:31,018:    |Epoch: 103, train acc: 0.93, test acc: 0.88
2019-01-11 01:03:31,019:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:05:01,277:    |Epoch: 104, train acc: 0.93, test acc: 0.90
2019-01-11 01:05:01,278:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:06:32,358:    |Epoch: 105, train acc: 0.92, test acc: 0.90
2019-01-11 01:06:32,359:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:08:01,888:    |Epoch: 106, train acc: 0.92, test acc: 0.90
2019-01-11 01:08:01,888:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:09:31,873:    |Epoch: 107, train acc: 0.92, test acc: 0.88
2019-01-11 01:09:31,874:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:11:02,535:    |Epoch: 108, train acc: 0.92, test acc: 0.87
2019-01-11 01:11:02,535:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:12:31,963:    |Epoch: 109, train acc: 0.92, test acc: 0.89
2019-01-11 01:12:31,963:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:14:02,392:    |Epoch: 110, train acc: 0.93, test acc: 0.89
2019-01-11 01:14:02,392:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:15:32,410:    |Epoch: 111, train acc: 0.93, test acc: 0.90
2019-01-11 01:15:32,410:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:17:02,728:    |Epoch: 112, train acc: 0.92, test acc: 0.89
2019-01-11 01:17:02,728:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:18:32,815:    |Epoch: 113, train acc: 0.93, test acc: 0.90
2019-01-11 01:18:32,815:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:20:03,099:    |Epoch: 114, train acc: 0.93, test acc: 0.90
2019-01-11 01:20:03,099:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:21:33,402:    |Epoch: 115, train acc: 0.93, test acc: 0.90
2019-01-11 01:21:33,403:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:23:03,162:    |Epoch: 116, train acc: 0.92, test acc: 0.90
2019-01-11 01:23:03,163:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:24:33,185:    |Epoch: 117, train acc: 0.93, test acc: 0.88
2019-01-11 01:24:33,186:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:26:02,655:    |Epoch: 118, train acc: 0.93, test acc: 0.90
2019-01-11 01:26:02,656:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:27:32,754:    |Epoch: 119, train acc: 0.93, test acc: 0.89
2019-01-11 01:27:32,754:    |Saving...
2019-01-11 01:27:32,812:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:29:02,299:    |Epoch: 120, train acc: 0.93, test acc: 0.88
2019-01-11 01:29:02,299:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:30:31,537:    |Epoch: 121, train acc: 0.92, test acc: 0.91
2019-01-11 01:30:31,537:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:32:01,207:    |Epoch: 122, train acc: 0.92, test acc: 0.89
2019-01-11 01:32:01,207:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:33:31,675:    |Epoch: 123, train acc: 0.93, test acc: 0.89
2019-01-11 01:33:31,675:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:35:02,925:    |Epoch: 124, train acc: 0.93, test acc: 0.89
2019-01-11 01:35:02,925:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:36:33,351:    |Epoch: 125, train acc: 0.93, test acc: 0.89
2019-01-11 01:36:33,351:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:38:03,627:    |Epoch: 126, train acc: 0.93, test acc: 0.88
2019-01-11 01:38:03,628:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:39:33,926:    |Epoch: 127, train acc: 0.93, test acc: 0.89
2019-01-11 01:39:33,927:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:41:03,638:    |Epoch: 128, train acc: 0.93, test acc: 0.89
2019-01-11 01:41:03,639:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:42:33,048:    |Epoch: 129, train acc: 0.93, test acc: 0.89
2019-01-11 01:42:33,048:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:44:02,912:    |Epoch: 130, train acc: 0.93, test acc: 0.90
2019-01-11 01:44:02,912:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:45:34,147:    |Epoch: 131, train acc: 0.93, test acc: 0.89
2019-01-11 01:45:34,148:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:47:04,843:    |Epoch: 132, train acc: 0.92, test acc: 0.88
2019-01-11 01:47:04,843:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:48:35,074:    |Epoch: 133, train acc: 0.93, test acc: 0.89
2019-01-11 01:48:35,075:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:50:05,168:    |Epoch: 134, train acc: 0.93, test acc: 0.89
2019-01-11 01:50:05,169:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:51:36,195:    |Epoch: 135, train acc: 0.93, test acc: 0.90
2019-01-11 01:51:36,195:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 01:53:05,556:    |Epoch: 136, train acc: 0.93, test acc: 0.89
