2019-01-11 03:27:39,556:    |cuda
2019-01-11 03:42:59,796:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:44:29,285:    |Epoch: 10, train acc: 0.86, test acc: 0.85
2019-01-11 03:44:29,285:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:45:59,270:    |Epoch: 11, train acc: 0.87, test acc: 0.85
2019-01-11 03:45:59,270:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:47:29,132:    |Epoch: 12, train acc: 0.88, test acc: 0.86
2019-01-11 03:47:29,132:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:48:58,838:    |Epoch: 13, train acc: 0.88, test acc: 0.85
2019-01-11 03:48:58,838:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:50:28,438:    |Epoch: 14, train acc: 0.89, test acc: 0.85
2019-01-11 03:50:28,438:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:51:58,230:    |Epoch: 15, train acc: 0.90, test acc: 0.85
2019-01-11 03:51:58,230:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:53:28,304:    |Epoch: 16, train acc: 0.90, test acc: 0.86
2019-01-11 03:53:28,304:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:54:57,647:    |Epoch: 17, train acc: 0.90, test acc: 0.85
2019-01-11 03:54:57,647:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:56:26,681:    |Epoch: 18, train acc: 0.91, test acc: 0.86
2019-01-11 03:56:26,681:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:57:56,865:    |Epoch: 19, train acc: 0.92, test acc: 0.87
2019-01-11 03:57:56,865:    |Saving...
2019-01-11 03:57:56,917:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 03:59:26,351:    |Epoch: 20, train acc: 0.92, test acc: 0.88
2019-01-11 03:59:26,351:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:00:55,726:    |Epoch: 21, train acc: 0.92, test acc: 0.89
2019-01-11 04:00:55,726:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:02:24,680:    |Epoch: 22, train acc: 0.93, test acc: 0.88
2019-01-11 04:02:24,680:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:03:54,936:    |Epoch: 23, train acc: 0.93, test acc: 0.89
2019-01-11 04:03:54,937:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:05:23,697:    |Epoch: 24, train acc: 0.93, test acc: 0.86
2019-01-11 04:05:23,698:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:06:53,285:    |Epoch: 25, train acc: 0.93, test acc: 0.88
2019-01-11 04:06:53,285:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:08:22,894:    |Epoch: 26, train acc: 0.94, test acc: 0.87
2019-01-11 04:08:22,894:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:09:53,125:    |Epoch: 27, train acc: 0.94, test acc: 0.88
2019-01-11 04:09:53,125:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:11:22,780:    |Epoch: 28, train acc: 0.94, test acc: 0.89
2019-01-11 04:11:22,780:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:12:52,728:    |Epoch: 29, train acc: 0.94, test acc: 0.89
2019-01-11 04:12:52,729:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:14:21,264:    |Epoch: 30, train acc: 0.95, test acc: 0.89
2019-01-11 04:14:21,265:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:15:51,264:    |Epoch: 31, train acc: 0.95, test acc: 0.87
2019-01-11 04:15:51,264:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:17:21,322:    |Epoch: 32, train acc: 0.95, test acc: 0.90
2019-01-11 04:17:21,322:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:18:49,954:    |Epoch: 33, train acc: 0.95, test acc: 0.90
2019-01-11 04:18:49,954:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:20:20,603:    |Epoch: 34, train acc: 0.95, test acc: 0.88
2019-01-11 04:20:20,604:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:21:49,346:    |Epoch: 35, train acc: 0.95, test acc: 0.89
2019-01-11 04:21:49,346:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:23:18,841:    |Epoch: 36, train acc: 0.96, test acc: 0.90
2019-01-11 04:23:18,842:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:24:48,642:    |Epoch: 37, train acc: 0.96, test acc: 0.89
2019-01-11 04:24:48,642:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:26:18,294:    |Epoch: 38, train acc: 0.96, test acc: 0.89
2019-01-11 04:26:18,294:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:27:48,580:    |Epoch: 39, train acc: 0.96, test acc: 0.90
2019-01-11 04:27:48,581:    |Saving...
2019-01-11 04:27:48,632:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:29:18,499:    |Epoch: 40, train acc: 0.96, test acc: 0.89
2019-01-11 04:29:18,499:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:30:48,020:    |Epoch: 41, train acc: 0.96, test acc: 0.89
2019-01-11 04:30:48,021:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:32:18,018:    |Epoch: 42, train acc: 0.96, test acc: 0.89
2019-01-11 04:32:18,018:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:33:48,786:    |Epoch: 43, train acc: 0.96, test acc: 0.90
2019-01-11 04:33:48,786:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:35:17,478:    |Epoch: 44, train acc: 0.97, test acc: 0.90
2019-01-11 04:35:17,478:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:36:46,932:    |Epoch: 45, train acc: 0.96, test acc: 0.89
2019-01-11 04:36:46,932:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:38:16,686:    |Epoch: 46, train acc: 0.97, test acc: 0.90
2019-01-11 04:38:16,686:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:39:46,790:    |Epoch: 47, train acc: 0.97, test acc: 0.90
2019-01-11 04:39:46,790:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:41:15,712:    |Epoch: 48, train acc: 0.97, test acc: 0.90
2019-01-11 04:41:15,712:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:42:40,829:    |Epoch: 49, train acc: 0.97, test acc: 0.90
2019-01-11 04:42:40,829:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:44:03,014:    |Epoch: 50, train acc: 0.97, test acc: 0.91
2019-01-11 04:44:03,014:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:45:25,903:    |Epoch: 51, train acc: 0.97, test acc: 0.90
2019-01-11 04:45:25,904:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:46:48,863:    |Epoch: 52, train acc: 0.97, test acc: 0.90
2019-01-11 04:46:48,863:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:48:11,178:    |Epoch: 53, train acc: 0.97, test acc: 0.90
2019-01-11 04:48:11,179:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:49:34,277:    |Epoch: 54, train acc: 0.97, test acc: 0.90
2019-01-11 04:49:34,278:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:50:57,567:    |Epoch: 55, train acc: 0.97, test acc: 0.88
2019-01-11 04:50:57,567:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:52:20,347:    |Epoch: 56, train acc: 0.97, test acc: 0.90
2019-01-11 04:52:20,347:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:53:43,083:    |Epoch: 57, train acc: 0.97, test acc: 0.90
2019-01-11 04:53:43,084:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:55:05,993:    |Epoch: 58, train acc: 0.98, test acc: 0.91
2019-01-11 04:55:05,993:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:56:29,255:    |Epoch: 59, train acc: 0.97, test acc: 0.90
2019-01-11 04:56:29,255:    |Saving...
2019-01-11 04:56:29,311:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:57:51,945:    |Epoch: 60, train acc: 0.97, test acc: 0.91
2019-01-11 04:57:51,946:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 04:59:14,627:    |Epoch: 61, train acc: 0.98, test acc: 0.90
2019-01-11 04:59:14,628:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:00:35,974:    |Epoch: 62, train acc: 0.98, test acc: 0.90
2019-01-11 05:00:35,975:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:01:58,437:    |Epoch: 63, train acc: 0.98, test acc: 0.90
2019-01-11 05:01:58,438:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:03:21,269:    |Epoch: 64, train acc: 0.98, test acc: 0.90
2019-01-11 05:03:21,269:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:04:43,183:    |Epoch: 65, train acc: 0.98, test acc: 0.91
2019-01-11 05:04:43,184:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:06:05,888:    |Epoch: 66, train acc: 0.98, test acc: 0.90
2019-01-11 05:06:05,888:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:07:28,498:    |Epoch: 67, train acc: 0.98, test acc: 0.90
2019-01-11 05:07:28,498:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:08:50,947:    |Epoch: 68, train acc: 0.98, test acc: 0.90
2019-01-11 05:08:50,947:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:10:12,860:    |Epoch: 69, train acc: 0.98, test acc: 0.91
2019-01-11 05:10:12,860:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:11:36,397:    |Epoch: 70, train acc: 0.98, test acc: 0.90
2019-01-11 05:11:36,397:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:12:58,979:    |Epoch: 71, train acc: 0.98, test acc: 0.90
2019-01-11 05:12:58,980:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:14:22,179:    |Epoch: 72, train acc: 0.98, test acc: 0.89
2019-01-11 05:14:22,179:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:15:44,541:    |Epoch: 73, train acc: 0.98, test acc: 0.90
2019-01-11 05:15:44,541:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:17:07,548:    |Epoch: 74, train acc: 0.98, test acc: 0.91
2019-01-11 05:17:07,548:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:18:30,726:    |Epoch: 75, train acc: 0.98, test acc: 0.90
2019-01-11 05:18:30,726:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:19:53,469:    |Epoch: 76, train acc: 0.98, test acc: 0.91
2019-01-11 05:19:53,469:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:21:15,787:    |Epoch: 77, train acc: 0.98, test acc: 0.90
2019-01-11 05:21:15,787:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:22:38,648:    |Epoch: 78, train acc: 0.98, test acc: 0.90
2019-01-11 05:22:38,648:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:24:02,112:    |Epoch: 79, train acc: 0.98, test acc: 0.90
2019-01-11 05:24:02,113:    |Saving...
2019-01-11 05:24:02,163:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:25:24,674:    |Epoch: 80, train acc: 0.98, test acc: 0.91
2019-01-11 05:25:24,675:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:26:47,901:    |Epoch: 81, train acc: 0.98, test acc: 0.90
2019-01-11 05:26:47,902:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:28:10,509:    |Epoch: 82, train acc: 0.98, test acc: 0.91
2019-01-11 05:28:10,510:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:29:32,999:    |Epoch: 83, train acc: 0.98, test acc: 0.91
2019-01-11 05:29:33,000:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:30:55,943:    |Epoch: 84, train acc: 0.98, test acc: 0.90
2019-01-11 05:30:55,943:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:32:18,625:    |Epoch: 85, train acc: 0.98, test acc: 0.90
2019-01-11 05:32:18,625:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:33:42,047:    |Epoch: 86, train acc: 0.98, test acc: 0.90
2019-01-11 05:33:42,047:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:35:04,258:    |Epoch: 87, train acc: 0.98, test acc: 0.89
2019-01-11 05:35:04,258:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:36:27,111:    |Epoch: 88, train acc: 0.98, test acc: 0.90
2019-01-11 05:36:27,111:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:37:50,813:    |Epoch: 89, train acc: 0.98, test acc: 0.91
2019-01-11 05:37:50,813:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:39:14,238:    |Epoch: 90, train acc: 0.98, test acc: 0.91
2019-01-11 05:39:14,239:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:40:36,934:    |Epoch: 91, train acc: 0.98, test acc: 0.91
2019-01-11 05:40:36,934:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:41:59,159:    |Epoch: 92, train acc: 0.98, test acc: 0.90
2019-01-11 05:41:59,159:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:43:22,348:    |Epoch: 93, train acc: 0.98, test acc: 0.91
2019-01-11 05:43:22,349:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:44:44,495:    |Epoch: 94, train acc: 0.98, test acc: 0.91
2019-01-11 05:44:44,495:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:46:07,433:    |Epoch: 95, train acc: 0.98, test acc: 0.91
2019-01-11 05:46:07,433:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:47:29,695:    |Epoch: 96, train acc: 0.98, test acc: 0.90
2019-01-11 05:47:29,695:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:48:52,268:    |Epoch: 97, train acc: 0.98, test acc: 0.91
2019-01-11 05:48:52,268:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:50:15,285:    |Epoch: 98, train acc: 0.98, test acc: 0.90
2019-01-11 05:50:15,286:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:51:37,992:    |Epoch: 99, train acc: 0.98, test acc: 0.91
2019-01-11 05:51:37,992:    |Saving...
2019-01-11 05:51:38,042:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:52:59,769:    |Epoch: 100, train acc: 0.98, test acc: 0.91
2019-01-11 05:52:59,769:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:54:21,470:    |Epoch: 101, train acc: 0.98, test acc: 0.90
2019-01-11 05:54:21,470:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:55:44,317:    |Epoch: 102, train acc: 0.98, test acc: 0.91
2019-01-11 05:55:44,317:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:57:06,594:    |Epoch: 103, train acc: 0.98, test acc: 0.90
2019-01-11 05:57:06,594:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:58:13,469:    |Epoch: 104, train acc: 0.98, test acc: 0.90
2019-01-11 05:58:13,469:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 05:59:19,679:    |Epoch: 105, train acc: 0.99, test acc: 0.91
2019-01-11 05:59:19,679:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:00:27,752:    |Epoch: 106, train acc: 0.98, test acc: 0.90
2019-01-11 06:00:27,752:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:01:35,028:    |Epoch: 107, train acc: 0.99, test acc: 0.91
2019-01-11 06:01:35,028:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:02:42,401:    |Epoch: 108, train acc: 0.99, test acc: 0.91
2019-01-11 06:02:42,401:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:03:49,373:    |Epoch: 109, train acc: 0.98, test acc: 0.91
2019-01-11 06:03:49,373:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:04:56,200:    |Epoch: 110, train acc: 0.99, test acc: 0.91
2019-01-11 06:04:56,201:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:06:03,831:    |Epoch: 111, train acc: 0.99, test acc: 0.91
2019-01-11 06:06:03,831:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:07:10,971:    |Epoch: 112, train acc: 0.99, test acc: 0.91
2019-01-11 06:07:10,971:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:08:18,973:    |Epoch: 113, train acc: 0.98, test acc: 0.91
2019-01-11 06:08:18,973:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:09:25,172:    |Epoch: 114, train acc: 0.98, test acc: 0.91
2019-01-11 06:09:25,173:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:10:32,775:    |Epoch: 115, train acc: 0.99, test acc: 0.91
2019-01-11 06:10:32,775:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:11:40,329:    |Epoch: 116, train acc: 0.99, test acc: 0.91
2019-01-11 06:11:40,329:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:12:48,012:    |Epoch: 117, train acc: 0.99, test acc: 0.91
2019-01-11 06:12:48,012:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:13:55,368:    |Epoch: 118, train acc: 0.99, test acc: 0.90
2019-01-11 06:13:55,368:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:15:01,650:    |Epoch: 119, train acc: 0.99, test acc: 0.91
2019-01-11 06:15:01,650:    |Saving...
2019-01-11 06:15:01,713:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:16:08,849:    |Epoch: 120, train acc: 0.98, test acc: 0.91
2019-01-11 06:16:08,849:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:17:16,521:    |Epoch: 121, train acc: 0.99, test acc: 0.91
2019-01-11 06:17:16,522:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:18:24,740:    |Epoch: 122, train acc: 0.99, test acc: 0.91
2019-01-11 06:18:24,740:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:19:31,868:    |Epoch: 123, train acc: 0.99, test acc: 0.90
2019-01-11 06:19:31,868:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:20:40,059:    |Epoch: 124, train acc: 0.98, test acc: 0.91
2019-01-11 06:20:40,059:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:21:47,000:    |Epoch: 125, train acc: 0.99, test acc: 0.91
2019-01-11 06:21:47,001:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:22:55,058:    |Epoch: 126, train acc: 0.99, test acc: 0.91
2019-01-11 06:22:55,059:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:24:02,835:    |Epoch: 127, train acc: 0.99, test acc: 0.91
2019-01-11 06:24:02,836:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:25:09,071:    |Epoch: 128, train acc: 0.99, test acc: 0.91
2019-01-11 06:25:09,071:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:26:16,106:    |Epoch: 129, train acc: 0.99, test acc: 0.92
2019-01-11 06:26:16,107:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:27:23,418:    |Epoch: 130, train acc: 0.99, test acc: 0.91
2019-01-11 06:27:23,419:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:28:31,089:    |Epoch: 131, train acc: 0.99, test acc: 0.91
2019-01-11 06:28:31,090:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:29:38,171:    |Epoch: 132, train acc: 0.99, test acc: 0.91
2019-01-11 06:29:38,172:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:30:45,931:    |Epoch: 133, train acc: 0.99, test acc: 0.91
2019-01-11 06:30:45,931:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:31:52,198:    |Epoch: 134, train acc: 0.99, test acc: 0.91
2019-01-11 06:31:52,199:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:32:59,170:    |Epoch: 135, train acc: 0.99, test acc: 0.91
2019-01-11 06:32:59,171:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 06:34:06,817:    |Epoch: 136, train acc: 0.99, test acc: 0.91
