2019-01-11 13:43:16,181:    |cuda
2019-01-11 14:00:12,726:    |Epoch: 30, train acc: 0.95, test acc: 0.89
2019-01-11 14:00:12,727:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:00:44,579:    |Epoch: 31, train acc: 0.95, test acc: 0.89
2019-01-11 14:00:44,580:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:01:16,458:    |Epoch: 32, train acc: 0.95, test acc: 0.89
2019-01-11 14:01:16,458:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:01:48,343:    |Epoch: 33, train acc: 0.95, test acc: 0.90
2019-01-11 14:01:48,343:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:02:20,254:    |Epoch: 34, train acc: 0.96, test acc: 0.88
2019-01-11 14:02:20,255:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:02:52,511:    |Epoch: 35, train acc: 0.96, test acc: 0.89
2019-01-11 14:02:52,511:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:03:24,430:    |Epoch: 36, train acc: 0.96, test acc: 0.89
2019-01-11 14:03:24,431:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:03:56,477:    |Epoch: 37, train acc: 0.96, test acc: 0.89
2019-01-11 14:03:56,477:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:04:28,360:    |Epoch: 38, train acc: 0.96, test acc: 0.89
2019-01-11 14:04:28,360:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:05:00,293:    |Epoch: 39, train acc: 0.97, test acc: 0.89
2019-01-11 14:05:00,293:    |Saving...
2019-01-11 14:05:00,368:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:05:32,392:    |Epoch: 40, train acc: 0.97, test acc: 0.89
2019-01-11 14:05:32,392:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:06:04,585:    |Epoch: 41, train acc: 0.97, test acc: 0.90
2019-01-11 14:06:04,585:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:06:36,769:    |Epoch: 42, train acc: 0.97, test acc: 0.90
2019-01-11 14:06:36,769:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:07:08,742:    |Epoch: 43, train acc: 0.97, test acc: 0.89
2019-01-11 14:07:08,742:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:07:40,727:    |Epoch: 44, train acc: 0.97, test acc: 0.89
2019-01-11 14:07:40,727:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:08:12,836:    |Epoch: 45, train acc: 0.97, test acc: 0.90
2019-01-11 14:08:12,837:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:08:44,902:    |Epoch: 46, train acc: 0.97, test acc: 0.89
2019-01-11 14:08:44,903:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:09:16,974:    |Epoch: 47, train acc: 0.98, test acc: 0.90
2019-01-11 14:09:16,974:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:09:49,014:    |Epoch: 48, train acc: 0.98, test acc: 0.90
2019-01-11 14:09:49,014:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:10:20,801:    |Epoch: 49, train acc: 0.98, test acc: 0.90
2019-01-11 14:10:20,801:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:10:52,616:    |Epoch: 50, train acc: 0.98, test acc: 0.90
2019-01-11 14:10:52,616:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:11:24,626:    |Epoch: 51, train acc: 0.98, test acc: 0.90
2019-01-11 14:11:24,626:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:11:56,679:    |Epoch: 52, train acc: 0.98, test acc: 0.90
2019-01-11 14:11:56,679:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:12:28,716:    |Epoch: 53, train acc: 0.98, test acc: 0.90
2019-01-11 14:12:28,717:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:13:00,875:    |Epoch: 54, train acc: 0.98, test acc: 0.91
2019-01-11 14:13:00,875:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:13:32,776:    |Epoch: 55, train acc: 0.98, test acc: 0.90
2019-01-11 14:13:32,777:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:14:04,730:    |Epoch: 56, train acc: 0.98, test acc: 0.90
2019-01-11 14:14:04,730:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:14:36,568:    |Epoch: 57, train acc: 0.98, test acc: 0.90
2019-01-11 14:14:36,569:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:15:08,576:    |Epoch: 58, train acc: 0.98, test acc: 0.91
2019-01-11 14:15:08,576:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:15:40,202:    |Epoch: 59, train acc: 0.98, test acc: 0.91
2019-01-11 14:15:40,203:    |Saving...
2019-01-11 14:15:40,283:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:16:12,209:    |Epoch: 60, train acc: 0.98, test acc: 0.90
2019-01-11 14:16:12,210:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:16:44,452:    |Epoch: 61, train acc: 0.98, test acc: 0.90
2019-01-11 14:16:44,452:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:17:16,462:    |Epoch: 62, train acc: 0.98, test acc: 0.90
2019-01-11 14:17:16,462:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:17:48,323:    |Epoch: 63, train acc: 0.99, test acc: 0.90
2019-01-11 14:17:48,324:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:18:20,312:    |Epoch: 64, train acc: 0.99, test acc: 0.90
2019-01-11 14:18:20,312:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:18:52,270:    |Epoch: 65, train acc: 0.99, test acc: 0.90
2019-01-11 14:18:52,271:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:19:24,472:    |Epoch: 66, train acc: 0.99, test acc: 0.90
2019-01-11 14:19:24,472:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:19:56,408:    |Epoch: 67, train acc: 0.99, test acc: 0.90
2019-01-11 14:19:56,408:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:20:28,673:    |Epoch: 68, train acc: 0.99, test acc: 0.90
2019-01-11 14:20:28,673:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:21:00,888:    |Epoch: 69, train acc: 0.99, test acc: 0.91
2019-01-11 14:21:00,889:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:21:33,088:    |Epoch: 70, train acc: 0.99, test acc: 0.91
2019-01-11 14:21:33,088:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:22:04,951:    |Epoch: 71, train acc: 0.99, test acc: 0.89
2019-01-11 14:22:04,952:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:22:36,784:    |Epoch: 72, train acc: 0.99, test acc: 0.91
2019-01-11 14:22:36,785:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:23:08,895:    |Epoch: 73, train acc: 0.99, test acc: 0.90
2019-01-11 14:23:08,895:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:23:40,768:    |Epoch: 74, train acc: 0.99, test acc: 0.91
2019-01-11 14:23:40,768:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:24:13,000:    |Epoch: 75, train acc: 0.99, test acc: 0.91
2019-01-11 14:24:13,000:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:24:45,213:    |Epoch: 76, train acc: 0.99, test acc: 0.91
2019-01-11 14:24:45,214:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:25:17,383:    |Epoch: 77, train acc: 0.99, test acc: 0.90
2019-01-11 14:25:17,383:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:25:49,340:    |Epoch: 78, train acc: 0.99, test acc: 0.90
2019-01-11 14:25:49,340:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:26:21,579:    |Epoch: 79, train acc: 0.99, test acc: 0.91
2019-01-11 14:26:21,579:    |Saving...
2019-01-11 14:26:21,662:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:26:53,764:    |Epoch: 80, train acc: 0.99, test acc: 0.91
2019-01-11 14:26:53,764:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:27:25,687:    |Epoch: 81, train acc: 0.99, test acc: 0.91
2019-01-11 14:27:25,688:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:27:57,727:    |Epoch: 82, train acc: 0.99, test acc: 0.91
2019-01-11 14:27:57,728:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:28:30,108:    |Epoch: 83, train acc: 0.99, test acc: 0.91
2019-01-11 14:28:30,109:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:29:02,099:    |Epoch: 84, train acc: 0.99, test acc: 0.91
2019-01-11 14:29:02,099:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:29:34,568:    |Epoch: 85, train acc: 0.99, test acc: 0.90
2019-01-11 14:29:34,569:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:30:06,534:    |Epoch: 86, train acc: 0.99, test acc: 0.91
2019-01-11 14:30:06,534:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:30:38,278:    |Epoch: 87, train acc: 0.99, test acc: 0.91
2019-01-11 14:30:38,279:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:31:10,224:    |Epoch: 88, train acc: 0.99, test acc: 0.91
2019-01-11 14:31:10,225:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:31:42,103:    |Epoch: 89, train acc: 0.99, test acc: 0.91
2019-01-11 14:31:42,103:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:32:13,971:    |Epoch: 90, train acc: 0.99, test acc: 0.91
2019-01-11 14:32:13,971:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:32:45,953:    |Epoch: 91, train acc: 0.99, test acc: 0.91
2019-01-11 14:32:45,953:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:33:17,951:    |Epoch: 92, train acc: 0.99, test acc: 0.91
2019-01-11 14:33:17,952:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:33:50,148:    |Epoch: 93, train acc: 0.99, test acc: 0.91
2019-01-11 14:33:50,148:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:34:22,053:    |Epoch: 94, train acc: 0.99, test acc: 0.90
2019-01-11 14:34:22,053:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:34:53,936:    |Epoch: 95, train acc: 0.99, test acc: 0.91
2019-01-11 14:34:53,937:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:35:26,001:    |Epoch: 96, train acc: 0.99, test acc: 0.91
2019-01-11 14:35:26,002:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:35:57,975:    |Epoch: 97, train acc: 0.99, test acc: 0.91
2019-01-11 14:35:57,976:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:36:29,936:    |Epoch: 98, train acc: 0.99, test acc: 0.91
2019-01-11 14:36:29,936:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:37:01,824:    |Epoch: 99, train acc: 0.99, test acc: 0.91
2019-01-11 14:37:01,824:    |Saving...
2019-01-11 14:37:01,925:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:37:34,272:    |Epoch: 100, train acc: 0.99, test acc: 0.91
2019-01-11 14:37:34,273:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:38:06,247:    |Epoch: 101, train acc: 0.99, test acc: 0.91
2019-01-11 14:38:06,248:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:38:38,324:    |Epoch: 102, train acc: 0.99, test acc: 0.91
2019-01-11 14:38:38,325:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:39:10,296:    |Epoch: 103, train acc: 1.00, test acc: 0.91
2019-01-11 14:39:10,297:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:39:42,510:    |Epoch: 104, train acc: 0.99, test acc: 0.91
2019-01-11 14:39:42,511:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:40:14,331:    |Epoch: 105, train acc: 0.99, test acc: 0.91
2019-01-11 14:40:14,332:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:40:46,043:    |Epoch: 106, train acc: 1.00, test acc: 0.91
2019-01-11 14:40:46,044:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:41:18,102:    |Epoch: 107, train acc: 0.99, test acc: 0.91
2019-01-11 14:41:18,102:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:41:49,970:    |Epoch: 108, train acc: 0.99, test acc: 0.91
2019-01-11 14:41:49,971:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:42:22,109:    |Epoch: 109, train acc: 0.99, test acc: 0.91
2019-01-11 14:42:22,110:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:42:54,346:    |Epoch: 110, train acc: 0.99, test acc: 0.91
2019-01-11 14:42:54,346:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:43:34,361:    |Epoch: 111, train acc: 0.99, test acc: 0.91
2019-01-11 14:43:34,361:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:44:12,216:    |Epoch: 112, train acc: 0.99, test acc: 0.91
2019-01-11 14:44:12,217:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:44:49,088:    |Epoch: 113, train acc: 0.99, test acc: 0.91
2019-01-11 14:44:49,088:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:45:25,272:    |Epoch: 114, train acc: 0.99, test acc: 0.91
2019-01-11 14:45:25,273:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:46:00,651:    |Epoch: 115, train acc: 0.99, test acc: 0.90
2019-01-11 14:46:00,651:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:46:33,504:    |Epoch: 116, train acc: 0.99, test acc: 0.91
2019-01-11 14:46:33,504:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:47:10,790:    |Epoch: 117, train acc: 1.00, test acc: 0.91
2019-01-11 14:47:10,791:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:47:48,493:    |Epoch: 118, train acc: 0.99, test acc: 0.91
2019-01-11 14:47:48,494:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:48:25,260:    |Epoch: 119, train acc: 1.00, test acc: 0.91
2019-01-11 14:48:25,261:    |Saving...
2019-01-11 14:48:25,328:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:49:03,380:    |Epoch: 120, train acc: 1.00, test acc: 0.91
2019-01-11 14:49:03,380:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:49:40,396:    |Epoch: 121, train acc: 0.99, test acc: 0.91
2019-01-11 14:49:40,397:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:50:18,558:    |Epoch: 122, train acc: 1.00, test acc: 0.91
2019-01-11 14:50:18,559:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:50:53,974:    |Epoch: 123, train acc: 0.99, test acc: 0.91
2019-01-11 14:50:53,975:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:51:26,852:    |Epoch: 124, train acc: 1.00, test acc: 0.91
2019-01-11 14:51:26,853:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:51:59,754:    |Epoch: 125, train acc: 1.00, test acc: 0.91
2019-01-11 14:51:59,755:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:52:32,604:    |Epoch: 126, train acc: 1.00, test acc: 0.91
2019-01-11 14:52:32,604:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:53:05,076:    |Epoch: 127, train acc: 0.99, test acc: 0.91
2019-01-11 14:53:05,076:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:53:41,750:    |Epoch: 128, train acc: 1.00, test acc: 0.91
2019-01-11 14:53:41,750:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:54:19,789:    |Epoch: 129, train acc: 1.00, test acc: 0.91
2019-01-11 14:54:19,789:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:54:56,914:    |Epoch: 130, train acc: 1.00, test acc: 0.91
2019-01-11 14:54:56,915:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:55:33,837:    |Epoch: 131, train acc: 1.00, test acc: 0.91
2019-01-11 14:55:33,837:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:56:11,803:    |Epoch: 132, train acc: 1.00, test acc: 0.91
2019-01-11 14:56:11,803:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:56:48,584:    |Epoch: 133, train acc: 1.00, test acc: 0.91
2019-01-11 14:56:48,584:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:57:26,481:    |Epoch: 134, train acc: 1.00, test acc: 0.92
2019-01-11 14:57:26,481:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:58:03,586:    |Epoch: 135, train acc: 1.00, test acc: 0.92
2019-01-11 14:58:03,587:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 14:58:41,818:    |Epoch: 136, train acc: 1.00, test acc: 0.91
