2019-01-11 07:21:31,747:    |cuda
2019-01-11 07:36:46,060:    |Epoch: 20, train acc: 0.95, test acc: 0.91
2019-01-11 07:36:46,060:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:37:28,652:    |Epoch: 21, train acc: 0.95, test acc: 0.90
2019-01-11 07:37:28,653:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:38:11,048:    |Epoch: 22, train acc: 0.96, test acc: 0.90
2019-01-11 07:38:11,049:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:38:53,446:    |Epoch: 23, train acc: 0.96, test acc: 0.91
2019-01-11 07:38:53,447:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:39:35,803:    |Epoch: 24, train acc: 0.96, test acc: 0.90
2019-01-11 07:39:35,803:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:40:17,971:    |Epoch: 25, train acc: 0.96, test acc: 0.91
2019-01-11 07:40:17,972:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:41:00,294:    |Epoch: 26, train acc: 0.97, test acc: 0.91
2019-01-11 07:41:00,295:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:41:42,915:    |Epoch: 27, train acc: 0.97, test acc: 0.91
2019-01-11 07:41:42,916:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:42:25,448:    |Epoch: 28, train acc: 0.97, test acc: 0.91
2019-01-11 07:42:25,448:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:43:08,114:    |Epoch: 29, train acc: 0.97, test acc: 0.91
2019-01-11 07:43:08,115:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:43:50,629:    |Epoch: 30, train acc: 0.97, test acc: 0.91
2019-01-11 07:43:50,629:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:44:33,089:    |Epoch: 31, train acc: 0.97, test acc: 0.91
2019-01-11 07:44:33,089:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:45:15,735:    |Epoch: 32, train acc: 0.97, test acc: 0.91
2019-01-11 07:45:15,735:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:45:58,276:    |Epoch: 33, train acc: 0.98, test acc: 0.91
2019-01-11 07:45:58,276:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:46:40,656:    |Epoch: 34, train acc: 0.98, test acc: 0.91
2019-01-11 07:46:40,656:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:47:22,981:    |Epoch: 35, train acc: 0.98, test acc: 0.91
2019-01-11 07:47:22,981:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:48:05,336:    |Epoch: 36, train acc: 0.98, test acc: 0.91
2019-01-11 07:48:05,336:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:48:48,122:    |Epoch: 37, train acc: 0.98, test acc: 0.92
2019-01-11 07:48:48,123:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:49:30,526:    |Epoch: 38, train acc: 0.98, test acc: 0.92
2019-01-11 07:49:30,526:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:50:13,045:    |Epoch: 39, train acc: 0.98, test acc: 0.91
2019-01-11 07:50:13,046:    |Saving...
2019-01-11 07:50:13,139:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:50:55,524:    |Epoch: 40, train acc: 0.98, test acc: 0.92
2019-01-11 07:50:55,525:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:51:37,957:    |Epoch: 41, train acc: 0.98, test acc: 0.92
2019-01-11 07:51:37,958:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:52:20,574:    |Epoch: 42, train acc: 0.98, test acc: 0.91
2019-01-11 07:52:20,574:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:53:03,168:    |Epoch: 43, train acc: 0.98, test acc: 0.91
2019-01-11 07:53:03,169:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:53:45,576:    |Epoch: 44, train acc: 0.98, test acc: 0.91
2019-01-11 07:53:45,576:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:54:27,945:    |Epoch: 45, train acc: 0.98, test acc: 0.91
2019-01-11 07:54:27,946:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:55:10,555:    |Epoch: 46, train acc: 0.98, test acc: 0.91
2019-01-11 07:55:10,556:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:55:53,191:    |Epoch: 47, train acc: 0.99, test acc: 0.92
2019-01-11 07:55:53,192:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:56:35,593:    |Epoch: 48, train acc: 0.98, test acc: 0.92
2019-01-11 07:56:35,593:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:57:18,205:    |Epoch: 49, train acc: 0.99, test acc: 0.92
2019-01-11 07:57:18,205:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:58:00,779:    |Epoch: 50, train acc: 0.99, test acc: 0.92
2019-01-11 07:58:00,779:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:58:43,280:    |Epoch: 51, train acc: 0.99, test acc: 0.92
2019-01-11 07:58:43,281:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 07:59:25,797:    |Epoch: 52, train acc: 0.99, test acc: 0.92
2019-01-11 07:59:25,797:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:00:08,463:    |Epoch: 53, train acc: 0.99, test acc: 0.91
2019-01-11 08:00:08,464:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:00:51,128:    |Epoch: 54, train acc: 0.99, test acc: 0.92
2019-01-11 08:00:51,128:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:01:33,464:    |Epoch: 55, train acc: 0.99, test acc: 0.92
2019-01-11 08:01:33,465:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:02:15,844:    |Epoch: 56, train acc: 0.99, test acc: 0.92
2019-01-11 08:02:15,844:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:02:58,552:    |Epoch: 57, train acc: 0.99, test acc: 0.92
2019-01-11 08:02:58,552:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:03:41,222:    |Epoch: 58, train acc: 0.99, test acc: 0.92
2019-01-11 08:03:41,222:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:04:24,146:    |Epoch: 59, train acc: 0.99, test acc: 0.92
2019-01-11 08:04:24,146:    |Saving...
2019-01-11 08:04:24,211:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:05:06,822:    |Epoch: 60, train acc: 0.99, test acc: 0.92
2019-01-11 08:05:06,822:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:05:49,438:    |Epoch: 61, train acc: 0.99, test acc: 0.92
2019-01-11 08:05:49,439:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:06:31,868:    |Epoch: 62, train acc: 0.99, test acc: 0.91
2019-01-11 08:06:31,868:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:07:14,527:    |Epoch: 63, train acc: 0.99, test acc: 0.92
2019-01-11 08:07:14,527:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:07:57,160:    |Epoch: 64, train acc: 0.99, test acc: 0.92
2019-01-11 08:07:57,160:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:08:39,643:    |Epoch: 65, train acc: 0.99, test acc: 0.92
2019-01-11 08:08:39,644:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:09:22,084:    |Epoch: 66, train acc: 0.99, test acc: 0.92
2019-01-11 08:09:22,084:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:10:04,566:    |Epoch: 67, train acc: 0.99, test acc: 0.92
2019-01-11 08:10:04,567:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:10:46,864:    |Epoch: 68, train acc: 0.99, test acc: 0.93
2019-01-11 08:10:46,864:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:11:29,735:    |Epoch: 69, train acc: 0.99, test acc: 0.92
2019-01-11 08:11:29,736:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:12:12,488:    |Epoch: 70, train acc: 0.99, test acc: 0.92
2019-01-11 08:12:12,489:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:12:55,136:    |Epoch: 71, train acc: 0.99, test acc: 0.92
2019-01-11 08:12:55,136:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:13:37,909:    |Epoch: 72, train acc: 0.99, test acc: 0.92
2019-01-11 08:13:37,910:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:14:20,425:    |Epoch: 73, train acc: 0.99, test acc: 0.92
2019-01-11 08:14:20,426:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:15:02,977:    |Epoch: 74, train acc: 0.99, test acc: 0.92
2019-01-11 08:15:02,978:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:15:45,807:    |Epoch: 75, train acc: 0.99, test acc: 0.92
2019-01-11 08:15:45,808:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:16:28,925:    |Epoch: 76, train acc: 0.99, test acc: 0.92
2019-01-11 08:16:28,926:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:17:11,274:    |Epoch: 77, train acc: 0.99, test acc: 0.92
2019-01-11 08:17:11,274:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:17:53,611:    |Epoch: 78, train acc: 0.99, test acc: 0.92
2019-01-11 08:17:53,612:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:18:36,046:    |Epoch: 79, train acc: 0.99, test acc: 0.92
2019-01-11 08:18:36,046:    |Saving...
2019-01-11 08:18:36,136:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:19:18,600:    |Epoch: 80, train acc: 0.99, test acc: 0.91
2019-01-11 08:19:18,600:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:20:01,756:    |Epoch: 81, train acc: 0.99, test acc: 0.92
2019-01-11 08:20:01,757:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:20:44,243:    |Epoch: 82, train acc: 0.99, test acc: 0.92
2019-01-11 08:20:44,243:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:21:27,060:    |Epoch: 83, train acc: 0.99, test acc: 0.92
2019-01-11 08:21:27,061:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:22:09,607:    |Epoch: 84, train acc: 0.99, test acc: 0.92
2019-01-11 08:22:09,608:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:22:52,157:    |Epoch: 85, train acc: 0.99, test acc: 0.93
2019-01-11 08:22:52,157:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:23:34,738:    |Epoch: 86, train acc: 0.99, test acc: 0.92
2019-01-11 08:23:34,738:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:24:17,228:    |Epoch: 87, train acc: 0.99, test acc: 0.92
2019-01-11 08:24:17,229:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:24:59,930:    |Epoch: 88, train acc: 0.99, test acc: 0.92
2019-01-11 08:24:59,931:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:25:42,516:    |Epoch: 89, train acc: 0.99, test acc: 0.92
2019-01-11 08:25:42,517:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:26:25,174:    |Epoch: 90, train acc: 0.99, test acc: 0.93
2019-01-11 08:26:25,174:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:27:08,100:    |Epoch: 91, train acc: 0.99, test acc: 0.92
2019-01-11 08:27:08,100:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:27:50,628:    |Epoch: 92, train acc: 0.99, test acc: 0.93
2019-01-11 08:27:50,628:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:28:32,848:    |Epoch: 93, train acc: 1.00, test acc: 0.92
2019-01-11 08:28:32,848:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:29:15,100:    |Epoch: 94, train acc: 0.99, test acc: 0.92
2019-01-11 08:29:15,100:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:29:57,651:    |Epoch: 95, train acc: 0.99, test acc: 0.92
2019-01-11 08:29:57,652:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:30:40,577:    |Epoch: 96, train acc: 0.99, test acc: 0.92
2019-01-11 08:30:40,577:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:31:23,081:    |Epoch: 97, train acc: 0.99, test acc: 0.92
2019-01-11 08:31:23,081:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:32:05,807:    |Epoch: 98, train acc: 1.00, test acc: 0.92
2019-01-11 08:32:05,807:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:32:48,179:    |Epoch: 99, train acc: 0.99, test acc: 0.92
2019-01-11 08:32:48,179:    |Saving...
2019-01-11 08:32:48,245:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:33:30,862:    |Epoch: 100, train acc: 0.99, test acc: 0.92
2019-01-11 08:33:30,863:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:34:13,293:    |Epoch: 101, train acc: 0.99, test acc: 0.93
2019-01-11 08:34:13,293:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:34:55,837:    |Epoch: 102, train acc: 0.99, test acc: 0.92
2019-01-11 08:34:55,838:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:35:38,245:    |Epoch: 103, train acc: 0.99, test acc: 0.92
2019-01-11 08:35:38,245:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:36:20,665:    |Epoch: 104, train acc: 0.99, test acc: 0.92
2019-01-11 08:36:20,665:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:37:03,360:    |Epoch: 105, train acc: 0.99, test acc: 0.92
2019-01-11 08:37:03,360:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:37:45,865:    |Epoch: 106, train acc: 0.99, test acc: 0.93
2019-01-11 08:37:45,865:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:38:28,373:    |Epoch: 107, train acc: 1.00, test acc: 0.92
2019-01-11 08:38:28,373:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:39:11,153:    |Epoch: 108, train acc: 0.99, test acc: 0.92
2019-01-11 08:39:11,154:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:39:53,691:    |Epoch: 109, train acc: 0.99, test acc: 0.93
2019-01-11 08:39:53,691:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:40:36,612:    |Epoch: 110, train acc: 0.99, test acc: 0.93
2019-01-11 08:40:36,612:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:41:19,177:    |Epoch: 111, train acc: 0.99, test acc: 0.93
2019-01-11 08:41:19,178:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:42:01,566:    |Epoch: 112, train acc: 0.99, test acc: 0.92
2019-01-11 08:42:01,566:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:42:43,884:    |Epoch: 113, train acc: 1.00, test acc: 0.93
2019-01-11 08:42:43,885:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:43:26,649:    |Epoch: 114, train acc: 0.99, test acc: 0.92
2019-01-11 08:43:26,649:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:44:09,049:    |Epoch: 115, train acc: 1.00, test acc: 0.92
2019-01-11 08:44:09,049:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:44:51,699:    |Epoch: 116, train acc: 0.99, test acc: 0.92
2019-01-11 08:44:51,700:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:45:34,572:    |Epoch: 117, train acc: 0.99, test acc: 0.93
2019-01-11 08:45:34,572:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:46:17,177:    |Epoch: 118, train acc: 1.00, test acc: 0.93
2019-01-11 08:46:17,178:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:46:59,930:    |Epoch: 119, train acc: 0.99, test acc: 0.93
2019-01-11 08:46:59,930:    |Saving...
2019-01-11 08:47:00,003:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:47:42,672:    |Epoch: 120, train acc: 0.99, test acc: 0.93
2019-01-11 08:47:42,672:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:48:25,315:    |Epoch: 121, train acc: 0.99, test acc: 0.92
2019-01-11 08:48:25,315:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:49:07,910:    |Epoch: 122, train acc: 1.00, test acc: 0.92
2019-01-11 08:49:07,910:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:49:50,328:    |Epoch: 123, train acc: 1.00, test acc: 0.93
2019-01-11 08:49:50,329:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:50:32,918:    |Epoch: 124, train acc: 0.99, test acc: 0.93
2019-01-11 08:50:32,919:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:51:15,429:    |Epoch: 125, train acc: 1.00, test acc: 0.93
2019-01-11 08:51:15,429:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:51:57,879:    |Epoch: 126, train acc: 1.00, test acc: 0.92
2019-01-11 08:51:57,880:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:52:40,292:    |Epoch: 127, train acc: 1.00, test acc: 0.93
2019-01-11 08:52:40,293:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:53:22,960:    |Epoch: 128, train acc: 0.99, test acc: 0.92
2019-01-11 08:53:22,961:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:54:05,613:    |Epoch: 129, train acc: 1.00, test acc: 0.92
2019-01-11 08:54:05,614:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:54:48,302:    |Epoch: 130, train acc: 1.00, test acc: 0.93
2019-01-11 08:54:48,303:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:55:30,708:    |Epoch: 131, train acc: 0.99, test acc: 0.93
2019-01-11 08:55:30,709:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:56:13,201:    |Epoch: 132, train acc: 1.00, test acc: 0.93
2019-01-11 08:56:13,201:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:56:55,824:    |Epoch: 133, train acc: 1.00, test acc: 0.92
2019-01-11 08:56:55,825:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:57:38,163:    |Epoch: 134, train acc: 0.99, test acc: 0.93
2019-01-11 08:57:38,163:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:58:20,904:    |Epoch: 135, train acc: 1.00, test acc: 0.92
2019-01-11 08:58:20,904:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 08:59:03,710:    |Epoch: 136, train acc: 1.00, test acc: 0.93
