2019-01-10 15:29:49,007:    |cuda
2019-01-10 15:57:29,836:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 15:58:27,730:    |Epoch: 28, train acc: 0.97, test acc: 0.91
2019-01-10 15:58:27,731:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 15:59:26,448:    |Epoch: 29, train acc: 0.97, test acc: 0.91
2019-01-10 15:59:26,448:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:00:29,534:    |Epoch: 30, train acc: 0.97, test acc: 0.90
2019-01-10 16:00:29,534:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:01:33,170:    |Epoch: 31, train acc: 0.97, test acc: 0.91
2019-01-10 16:01:33,170:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:02:36,707:    |Epoch: 32, train acc: 0.97, test acc: 0.90
2019-01-10 16:02:36,707:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:03:40,607:    |Epoch: 33, train acc: 0.97, test acc: 0.91
2019-01-10 16:03:40,607:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:04:44,683:    |Epoch: 34, train acc: 0.98, test acc: 0.91
2019-01-10 16:04:44,683:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:05:48,380:    |Epoch: 35, train acc: 0.98, test acc: 0.91
2019-01-10 16:05:48,380:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:06:52,479:    |Epoch: 36, train acc: 0.98, test acc: 0.91
2019-01-10 16:06:52,479:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:07:56,447:    |Epoch: 37, train acc: 0.98, test acc: 0.91
2019-01-10 16:07:56,447:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:09:01,315:    |Epoch: 38, train acc: 0.98, test acc: 0.91
2019-01-10 16:09:01,315:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:10:05,998:    |Epoch: 39, train acc: 0.98, test acc: 0.91
2019-01-10 16:10:05,999:    |Saving...
2019-01-10 16:10:06,049:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:11:09,916:    |Epoch: 40, train acc: 0.98, test acc: 0.91
2019-01-10 16:11:09,916:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:12:13,828:    |Epoch: 41, train acc: 0.98, test acc: 0.91
2019-01-10 16:12:13,828:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:13:18,773:    |Epoch: 42, train acc: 0.98, test acc: 0.91
2019-01-10 16:13:18,773:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:14:22,995:    |Epoch: 43, train acc: 0.98, test acc: 0.92
2019-01-10 16:14:22,995:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:15:26,248:    |Epoch: 44, train acc: 0.99, test acc: 0.91
2019-01-10 16:15:26,249:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:16:29,683:    |Epoch: 45, train acc: 0.99, test acc: 0.92
2019-01-10 16:16:29,683:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:17:33,381:    |Epoch: 46, train acc: 0.99, test acc: 0.92
2019-01-10 16:17:33,381:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:18:37,236:    |Epoch: 47, train acc: 0.99, test acc: 0.91
2019-01-10 16:18:37,237:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:19:41,426:    |Epoch: 48, train acc: 0.99, test acc: 0.92
2019-01-10 16:19:41,426:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:20:46,383:    |Epoch: 49, train acc: 0.99, test acc: 0.92
2019-01-10 16:20:46,383:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:21:49,793:    |Epoch: 50, train acc: 0.99, test acc: 0.91
2019-01-10 16:21:49,793:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:22:53,498:    |Epoch: 51, train acc: 0.99, test acc: 0.92
2019-01-10 16:22:53,498:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:23:58,005:    |Epoch: 52, train acc: 0.99, test acc: 0.92
2019-01-10 16:23:58,005:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:25:01,976:    |Epoch: 53, train acc: 0.99, test acc: 0.92
2019-01-10 16:25:01,976:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:26:06,156:    |Epoch: 54, train acc: 0.99, test acc: 0.91
2019-01-10 16:26:06,157:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:27:10,430:    |Epoch: 55, train acc: 0.99, test acc: 0.92
2019-01-10 16:27:10,431:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:28:14,122:    |Epoch: 56, train acc: 0.99, test acc: 0.92
2019-01-10 16:28:14,123:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:29:18,131:    |Epoch: 57, train acc: 0.99, test acc: 0.92
2019-01-10 16:29:18,132:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:30:22,160:    |Epoch: 58, train acc: 0.99, test acc: 0.92
2019-01-10 16:30:22,161:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:31:26,339:    |Epoch: 59, train acc: 0.99, test acc: 0.92
2019-01-10 16:31:26,340:    |Saving...
2019-01-10 16:31:26,390:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:32:30,751:    |Epoch: 60, train acc: 0.99, test acc: 0.92
2019-01-10 16:32:30,751:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:33:34,981:    |Epoch: 61, train acc: 0.99, test acc: 0.92
2019-01-10 16:33:34,982:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:34:39,389:    |Epoch: 62, train acc: 0.99, test acc: 0.92
2019-01-10 16:34:39,389:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:35:43,933:    |Epoch: 63, train acc: 0.99, test acc: 0.92
2019-01-10 16:35:43,933:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:36:48,734:    |Epoch: 64, train acc: 0.99, test acc: 0.92
2019-01-10 16:36:48,735:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:37:52,975:    |Epoch: 65, train acc: 0.99, test acc: 0.92
2019-01-10 16:37:52,975:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:38:57,475:    |Epoch: 66, train acc: 0.99, test acc: 0.92
2019-01-10 16:38:57,475:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:40:01,803:    |Epoch: 67, train acc: 0.99, test acc: 0.92
2019-01-10 16:40:01,803:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:41:05,960:    |Epoch: 68, train acc: 0.99, test acc: 0.92
2019-01-10 16:41:05,960:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:42:09,946:    |Epoch: 69, train acc: 0.99, test acc: 0.92
2019-01-10 16:42:09,946:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:43:14,648:    |Epoch: 70, train acc: 0.99, test acc: 0.92
2019-01-10 16:43:14,648:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:44:19,091:    |Epoch: 71, train acc: 0.99, test acc: 0.92
2019-01-10 16:44:19,091:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:45:23,950:    |Epoch: 72, train acc: 0.99, test acc: 0.92
2019-01-10 16:45:23,950:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:46:28,381:    |Epoch: 73, train acc: 0.99, test acc: 0.92
2019-01-10 16:46:28,382:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:47:32,268:    |Epoch: 74, train acc: 0.99, test acc: 0.92
2019-01-10 16:47:32,268:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:48:36,773:    |Epoch: 75, train acc: 0.99, test acc: 0.92
2019-01-10 16:48:36,773:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:49:41,350:    |Epoch: 76, train acc: 0.99, test acc: 0.92
2019-01-10 16:49:41,350:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:50:46,241:    |Epoch: 77, train acc: 0.99, test acc: 0.93
2019-01-10 16:50:46,241:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:51:50,699:    |Epoch: 78, train acc: 1.00, test acc: 0.92
2019-01-10 16:51:50,699:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:52:55,007:    |Epoch: 79, train acc: 0.99, test acc: 0.92
2019-01-10 16:52:55,007:    |Saving...
2019-01-10 16:52:55,058:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:53:59,580:    |Epoch: 80, train acc: 1.00, test acc: 0.93
2019-01-10 16:53:59,580:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:55:04,060:    |Epoch: 81, train acc: 1.00, test acc: 0.92
2019-01-10 16:55:04,061:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:56:09,024:    |Epoch: 82, train acc: 1.00, test acc: 0.92
2019-01-10 16:56:09,024:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:57:13,641:    |Epoch: 83, train acc: 1.00, test acc: 0.92
2019-01-10 16:57:13,642:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:58:18,339:    |Epoch: 84, train acc: 1.00, test acc: 0.92
2019-01-10 16:58:18,339:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 16:59:23,119:    |Epoch: 85, train acc: 1.00, test acc: 0.92
2019-01-10 16:59:23,119:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:00:27,347:    |Epoch: 86, train acc: 1.00, test acc: 0.92
2019-01-10 17:00:27,348:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:01:31,686:    |Epoch: 87, train acc: 1.00, test acc: 0.92
2019-01-10 17:01:31,686:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:02:36,534:    |Epoch: 88, train acc: 1.00, test acc: 0.93
2019-01-10 17:02:36,534:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:03:40,958:    |Epoch: 89, train acc: 1.00, test acc: 0.92
2019-01-10 17:03:40,958:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:04:45,035:    |Epoch: 90, train acc: 1.00, test acc: 0.93
2019-01-10 17:04:45,035:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:05:49,901:    |Epoch: 91, train acc: 1.00, test acc: 0.92
2019-01-10 17:05:49,901:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:06:54,625:    |Epoch: 92, train acc: 1.00, test acc: 0.93
2019-01-10 17:06:54,626:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:07:59,113:    |Epoch: 93, train acc: 1.00, test acc: 0.92
2019-01-10 17:07:59,113:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:09:03,969:    |Epoch: 94, train acc: 1.00, test acc: 0.93
2019-01-10 17:09:03,969:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:10:09,111:    |Epoch: 95, train acc: 1.00, test acc: 0.93
2019-01-10 17:10:09,111:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:11:13,719:    |Epoch: 96, train acc: 1.00, test acc: 0.92
2019-01-10 17:11:13,720:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:12:17,959:    |Epoch: 97, train acc: 1.00, test acc: 0.92
2019-01-10 17:12:17,959:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:13:22,037:    |Epoch: 98, train acc: 1.00, test acc: 0.93
2019-01-10 17:13:22,038:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:14:26,553:    |Epoch: 99, train acc: 1.00, test acc: 0.93
2019-01-10 17:14:26,554:    |Saving...
2019-01-10 17:14:26,611:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:15:31,388:    |Epoch: 100, train acc: 1.00, test acc: 0.92
2019-01-10 17:15:31,388:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:16:36,198:    |Epoch: 101, train acc: 1.00, test acc: 0.93
2019-01-10 17:16:36,198:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:17:40,840:    |Epoch: 102, train acc: 1.00, test acc: 0.93
2019-01-10 17:17:40,841:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:18:45,153:    |Epoch: 103, train acc: 1.00, test acc: 0.93
2019-01-10 17:18:45,154:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:19:49,423:    |Epoch: 104, train acc: 1.00, test acc: 0.92
2019-01-10 17:19:49,423:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:20:53,552:    |Epoch: 105, train acc: 1.00, test acc: 0.93
2019-01-10 17:20:53,552:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:21:58,535:    |Epoch: 106, train acc: 1.00, test acc: 0.92
2019-01-10 17:21:58,535:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:23:02,107:    |Epoch: 107, train acc: 1.00, test acc: 0.92
2019-01-10 17:23:02,107:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:24:06,591:    |Epoch: 108, train acc: 1.00, test acc: 0.93
2019-01-10 17:24:06,591:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:25:10,710:    |Epoch: 109, train acc: 1.00, test acc: 0.93
2019-01-10 17:25:10,711:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:26:15,411:    |Epoch: 110, train acc: 1.00, test acc: 0.93
2019-01-10 17:26:15,411:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:27:19,927:    |Epoch: 111, train acc: 1.00, test acc: 0.93
2019-01-10 17:27:19,928:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:28:24,083:    |Epoch: 112, train acc: 1.00, test acc: 0.93
2019-01-10 17:28:24,083:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:29:28,505:    |Epoch: 113, train acc: 1.00, test acc: 0.93
2019-01-10 17:29:28,505:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:30:33,516:    |Epoch: 114, train acc: 1.00, test acc: 0.93
2019-01-10 17:30:33,516:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:31:38,239:    |Epoch: 115, train acc: 1.00, test acc: 0.92
2019-01-10 17:31:38,240:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:32:42,648:    |Epoch: 116, train acc: 1.00, test acc: 0.93
2019-01-10 17:32:42,648:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:33:46,785:    |Epoch: 117, train acc: 1.00, test acc: 0.93
2019-01-10 17:33:46,785:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:34:51,117:    |Epoch: 118, train acc: 1.00, test acc: 0.93
2019-01-10 17:34:51,118:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:35:55,666:    |Epoch: 119, train acc: 1.00, test acc: 0.93
2019-01-10 17:35:55,666:    |Saving...
2019-01-10 17:35:55,717:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:36:59,219:    |Epoch: 120, train acc: 1.00, test acc: 0.93
2019-01-10 17:36:59,220:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:38:03,950:    |Epoch: 121, train acc: 1.00, test acc: 0.93
2019-01-10 17:38:03,950:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:39:08,561:    |Epoch: 122, train acc: 1.00, test acc: 0.93
2019-01-10 17:39:08,561:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:40:13,038:    |Epoch: 123, train acc: 1.00, test acc: 0.93
2019-01-10 17:40:13,038:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:41:17,136:    |Epoch: 124, train acc: 1.00, test acc: 0.93
2019-01-10 17:41:17,136:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:42:21,648:    |Epoch: 125, train acc: 1.00, test acc: 0.93
2019-01-10 17:42:21,649:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:43:26,196:    |Epoch: 126, train acc: 1.00, test acc: 0.92
2019-01-10 17:43:26,197:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:44:30,819:    |Epoch: 127, train acc: 1.00, test acc: 0.93
2019-01-10 17:44:30,820:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:45:35,336:    |Epoch: 128, train acc: 1.00, test acc: 0.93
2019-01-10 17:45:35,336:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:46:40,262:    |Epoch: 129, train acc: 1.00, test acc: 0.93
2019-01-10 17:46:40,262:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:47:44,897:    |Epoch: 130, train acc: 1.00, test acc: 0.93
2019-01-10 17:47:44,898:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:48:49,735:    |Epoch: 131, train acc: 1.00, test acc: 0.93
2019-01-10 17:48:49,735:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:49:54,771:    |Epoch: 132, train acc: 1.00, test acc: 0.93
2019-01-10 17:49:54,771:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:50:58,934:    |Epoch: 133, train acc: 1.00, test acc: 0.93
2019-01-10 17:50:58,934:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:52:03,334:    |Epoch: 134, train acc: 1.00, test acc: 0.93
2019-01-10 17:52:03,334:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:53:07,733:    |Epoch: 135, train acc: 1.00, test acc: 0.93
2019-01-10 17:53:07,733:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-10 17:54:12,059:    |Epoch: 136, train acc: 1.00, test acc: 0.93
