2019-01-11 09:44:00,680:    |cuda
2019-01-11 09:52:15,017:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:52:57,799:    |Epoch: 11, train acc: 0.86, test acc: 0.83
2019-01-11 09:52:57,799:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:53:40,713:    |Epoch: 12, train acc: 0.86, test acc: 0.84
2019-01-11 09:53:40,714:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:54:23,570:    |Epoch: 13, train acc: 0.87, test acc: 0.85
2019-01-11 09:54:23,570:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:55:06,452:    |Epoch: 14, train acc: 0.87, test acc: 0.84
2019-01-11 09:55:06,452:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:55:49,240:    |Epoch: 15, train acc: 0.88, test acc: 0.86
2019-01-11 09:55:49,241:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:56:31,959:    |Epoch: 16, train acc: 0.88, test acc: 0.86
2019-01-11 09:56:31,960:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:57:14,848:    |Epoch: 17, train acc: 0.88, test acc: 0.87
2019-01-11 09:57:14,848:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:57:57,877:    |Epoch: 18, train acc: 0.88, test acc: 0.87
2019-01-11 09:57:57,877:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:58:40,662:    |Epoch: 19, train acc: 0.89, test acc: 0.87
2019-01-11 09:58:40,662:    |Saving...
2019-01-11 09:58:40,727:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 09:59:23,526:    |Epoch: 20, train acc: 0.89, test acc: 0.87
2019-01-11 09:59:23,526:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:00:06,661:    |Epoch: 21, train acc: 0.89, test acc: 0.87
2019-01-11 10:00:06,661:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:00:49,607:    |Epoch: 22, train acc: 0.89, test acc: 0.86
2019-01-11 10:00:49,607:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:01:32,406:    |Epoch: 23, train acc: 0.89, test acc: 0.86
2019-01-11 10:01:32,406:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:02:15,404:    |Epoch: 24, train acc: 0.89, test acc: 0.88
2019-01-11 10:02:15,404:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:02:58,312:    |Epoch: 25, train acc: 0.90, test acc: 0.86
2019-01-11 10:02:58,313:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:03:41,107:    |Epoch: 26, train acc: 0.90, test acc: 0.88
2019-01-11 10:03:41,108:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:04:24,102:    |Epoch: 27, train acc: 0.90, test acc: 0.88
2019-01-11 10:04:24,102:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:05:06,749:    |Epoch: 28, train acc: 0.90, test acc: 0.88
2019-01-11 10:05:06,749:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:05:49,580:    |Epoch: 29, train acc: 0.90, test acc: 0.87
2019-01-11 10:05:49,580:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:06:32,707:    |Epoch: 30, train acc: 0.90, test acc: 0.85
2019-01-11 10:06:32,707:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:07:15,504:    |Epoch: 31, train acc: 0.90, test acc: 0.87
2019-01-11 10:07:15,505:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:07:58,245:    |Epoch: 32, train acc: 0.90, test acc: 0.88
2019-01-11 10:07:58,245:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:08:41,080:    |Epoch: 33, train acc: 0.90, test acc: 0.87
2019-01-11 10:08:41,081:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:09:24,372:    |Epoch: 34, train acc: 0.91, test acc: 0.89
2019-01-11 10:09:24,373:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:10:07,145:    |Epoch: 35, train acc: 0.91, test acc: 0.87
2019-01-11 10:10:07,146:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:10:49,988:    |Epoch: 36, train acc: 0.91, test acc: 0.89
2019-01-11 10:10:49,988:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:11:33,312:    |Epoch: 37, train acc: 0.91, test acc: 0.88
2019-01-11 10:11:33,312:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:12:16,140:    |Epoch: 38, train acc: 0.91, test acc: 0.88
2019-01-11 10:12:16,141:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:12:59,089:    |Epoch: 39, train acc: 0.91, test acc: 0.87
2019-01-11 10:12:59,090:    |Saving...
2019-01-11 10:12:59,155:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:13:41,847:    |Epoch: 40, train acc: 0.91, test acc: 0.89
2019-01-11 10:13:41,847:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:14:25,111:    |Epoch: 41, train acc: 0.91, test acc: 0.88
2019-01-11 10:14:25,112:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:15:08,040:    |Epoch: 42, train acc: 0.91, test acc: 0.88
2019-01-11 10:15:08,040:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:15:50,936:    |Epoch: 43, train acc: 0.91, test acc: 0.88
2019-01-11 10:15:50,936:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:16:34,137:    |Epoch: 44, train acc: 0.91, test acc: 0.89
2019-01-11 10:16:34,138:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:17:17,098:    |Epoch: 45, train acc: 0.91, test acc: 0.88
2019-01-11 10:17:17,099:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:18:00,046:    |Epoch: 46, train acc: 0.91, test acc: 0.89
2019-01-11 10:18:00,047:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:18:42,761:    |Epoch: 47, train acc: 0.91, test acc: 0.88
2019-01-11 10:18:42,761:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:19:25,437:    |Epoch: 48, train acc: 0.91, test acc: 0.89
2019-01-11 10:19:25,438:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:20:08,328:    |Epoch: 49, train acc: 0.91, test acc: 0.88
2019-01-11 10:20:08,329:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:20:51,269:    |Epoch: 50, train acc: 0.91, test acc: 0.89
2019-01-11 10:20:51,269:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:21:33,982:    |Epoch: 51, train acc: 0.91, test acc: 0.87
2019-01-11 10:21:33,982:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:22:16,973:    |Epoch: 52, train acc: 0.91, test acc: 0.88
2019-01-11 10:22:16,973:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:22:59,788:    |Epoch: 53, train acc: 0.91, test acc: 0.88
2019-01-11 10:22:59,788:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:23:42,883:    |Epoch: 54, train acc: 0.91, test acc: 0.89
2019-01-11 10:23:42,883:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:24:26,060:    |Epoch: 55, train acc: 0.91, test acc: 0.89
2019-01-11 10:24:26,060:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:25:08,768:    |Epoch: 56, train acc: 0.92, test acc: 0.89
2019-01-11 10:25:08,769:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:25:51,491:    |Epoch: 57, train acc: 0.92, test acc: 0.88
2019-01-11 10:25:51,492:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:26:34,517:    |Epoch: 58, train acc: 0.92, test acc: 0.90
2019-01-11 10:26:34,518:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:27:17,313:    |Epoch: 59, train acc: 0.92, test acc: 0.89
2019-01-11 10:27:17,313:    |Saving...
2019-01-11 10:27:17,404:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:28:00,048:    |Epoch: 60, train acc: 0.92, test acc: 0.89
2019-01-11 10:28:00,048:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:28:42,753:    |Epoch: 61, train acc: 0.92, test acc: 0.88
2019-01-11 10:28:42,754:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:29:25,512:    |Epoch: 62, train acc: 0.92, test acc: 0.90
2019-01-11 10:29:25,512:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:30:08,292:    |Epoch: 63, train acc: 0.92, test acc: 0.89
2019-01-11 10:30:08,292:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:30:51,099:    |Epoch: 64, train acc: 0.92, test acc: 0.88
2019-01-11 10:30:51,099:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:31:34,001:    |Epoch: 65, train acc: 0.92, test acc: 0.89
2019-01-11 10:31:34,001:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:32:16,888:    |Epoch: 66, train acc: 0.92, test acc: 0.88
2019-01-11 10:32:16,888:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:32:59,808:    |Epoch: 67, train acc: 0.92, test acc: 0.89
2019-01-11 10:32:59,808:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:33:42,740:    |Epoch: 68, train acc: 0.92, test acc: 0.87
2019-01-11 10:33:42,740:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:34:25,452:    |Epoch: 69, train acc: 0.92, test acc: 0.89
2019-01-11 10:34:25,452:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:35:08,473:    |Epoch: 70, train acc: 0.92, test acc: 0.89
2019-01-11 10:35:08,473:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:35:51,457:    |Epoch: 71, train acc: 0.92, test acc: 0.88
2019-01-11 10:35:51,458:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:36:34,308:    |Epoch: 72, train acc: 0.92, test acc: 0.86
2019-01-11 10:36:34,308:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:37:17,332:    |Epoch: 73, train acc: 0.92, test acc: 0.89
2019-01-11 10:37:17,332:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:38:00,183:    |Epoch: 74, train acc: 0.92, test acc: 0.89
2019-01-11 10:38:00,184:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:38:43,455:    |Epoch: 75, train acc: 0.92, test acc: 0.89
2019-01-11 10:38:43,455:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:39:25,965:    |Epoch: 76, train acc: 0.92, test acc: 0.88
2019-01-11 10:39:25,965:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:40:08,740:    |Epoch: 77, train acc: 0.92, test acc: 0.89
2019-01-11 10:40:08,740:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:40:52,108:    |Epoch: 78, train acc: 0.92, test acc: 0.90
2019-01-11 10:40:52,109:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:41:34,776:    |Epoch: 79, train acc: 0.92, test acc: 0.90
2019-01-11 10:41:34,776:    |Saving...
2019-01-11 10:41:34,843:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:42:17,840:    |Epoch: 80, train acc: 0.92, test acc: 0.89
2019-01-11 10:42:17,841:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:43:00,596:    |Epoch: 81, train acc: 0.92, test acc: 0.89
2019-01-11 10:43:00,597:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:43:43,298:    |Epoch: 82, train acc: 0.92, test acc: 0.88
2019-01-11 10:43:43,298:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:44:26,076:    |Epoch: 83, train acc: 0.92, test acc: 0.90
2019-01-11 10:44:26,077:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:45:09,179:    |Epoch: 84, train acc: 0.92, test acc: 0.88
2019-01-11 10:45:09,179:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:45:52,327:    |Epoch: 85, train acc: 0.92, test acc: 0.89
2019-01-11 10:45:52,327:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:46:35,214:    |Epoch: 86, train acc: 0.92, test acc: 0.88
2019-01-11 10:46:35,215:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:47:17,929:    |Epoch: 87, train acc: 0.92, test acc: 0.88
2019-01-11 10:47:17,929:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:48:00,673:    |Epoch: 88, train acc: 0.92, test acc: 0.90
2019-01-11 10:48:00,674:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:48:43,229:    |Epoch: 89, train acc: 0.92, test acc: 0.89
2019-01-11 10:48:43,229:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:49:26,172:    |Epoch: 90, train acc: 0.92, test acc: 0.88
2019-01-11 10:49:26,173:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:50:09,040:    |Epoch: 91, train acc: 0.92, test acc: 0.89
2019-01-11 10:50:09,040:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:50:51,883:    |Epoch: 92, train acc: 0.92, test acc: 0.90
2019-01-11 10:50:51,883:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:51:34,783:    |Epoch: 93, train acc: 0.92, test acc: 0.90
2019-01-11 10:51:34,783:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:52:17,739:    |Epoch: 94, train acc: 0.92, test acc: 0.89
2019-01-11 10:52:17,739:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:53:00,633:    |Epoch: 95, train acc: 0.92, test acc: 0.89
2019-01-11 10:53:00,633:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:53:43,263:    |Epoch: 96, train acc: 0.92, test acc: 0.89
2019-01-11 10:53:43,263:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:54:26,213:    |Epoch: 97, train acc: 0.92, test acc: 0.88
2019-01-11 10:54:26,214:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:55:09,078:    |Epoch: 98, train acc: 0.92, test acc: 0.90
2019-01-11 10:55:09,079:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:55:52,006:    |Epoch: 99, train acc: 0.92, test acc: 0.89
2019-01-11 10:55:52,006:    |Saving...
2019-01-11 10:55:52,097:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:56:34,817:    |Epoch: 100, train acc: 0.92, test acc: 0.89
2019-01-11 10:56:34,818:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:57:17,549:    |Epoch: 101, train acc: 0.92, test acc: 0.88
2019-01-11 10:57:17,549:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:58:00,342:    |Epoch: 102, train acc: 0.92, test acc: 0.87
2019-01-11 10:58:00,342:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:58:43,129:    |Epoch: 103, train acc: 0.92, test acc: 0.89
2019-01-11 10:58:43,129:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 10:59:25,817:    |Epoch: 104, train acc: 0.92, test acc: 0.89
2019-01-11 10:59:25,818:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:00:08,543:    |Epoch: 105, train acc: 0.92, test acc: 0.90
2019-01-11 11:00:08,544:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:00:51,233:    |Epoch: 106, train acc: 0.92, test acc: 0.88
2019-01-11 11:00:51,234:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:01:34,019:    |Epoch: 107, train acc: 0.93, test acc: 0.90
2019-01-11 11:01:34,019:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:02:16,809:    |Epoch: 108, train acc: 0.92, test acc: 0.89
2019-01-11 11:02:16,809:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:02:59,940:    |Epoch: 109, train acc: 0.92, test acc: 0.88
2019-01-11 11:02:59,940:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:03:42,768:    |Epoch: 110, train acc: 0.92, test acc: 0.90
2019-01-11 11:03:42,768:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:04:25,766:    |Epoch: 111, train acc: 0.92, test acc: 0.89
2019-01-11 11:04:25,766:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:05:08,629:    |Epoch: 112, train acc: 0.93, test acc: 0.91
2019-01-11 11:05:08,630:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:05:51,462:    |Epoch: 113, train acc: 0.92, test acc: 0.88
2019-01-11 11:05:51,462:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:06:34,244:    |Epoch: 114, train acc: 0.93, test acc: 0.90
2019-01-11 11:06:34,245:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:07:17,339:    |Epoch: 115, train acc: 0.92, test acc: 0.89
2019-01-11 11:07:17,340:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:08:00,679:    |Epoch: 116, train acc: 0.92, test acc: 0.89
2019-01-11 11:08:00,679:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:08:43,430:    |Epoch: 117, train acc: 0.93, test acc: 0.90
2019-01-11 11:08:43,431:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:09:26,066:    |Epoch: 118, train acc: 0.92, test acc: 0.90
2019-01-11 11:09:26,067:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:10:08,820:    |Epoch: 119, train acc: 0.93, test acc: 0.88
2019-01-11 11:10:08,821:    |Saving...
2019-01-11 11:10:08,889:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:10:51,851:    |Epoch: 120, train acc: 0.93, test acc: 0.90
2019-01-11 11:10:51,851:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:11:34,561:    |Epoch: 121, train acc: 0.93, test acc: 0.90
2019-01-11 11:11:34,561:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:12:17,356:    |Epoch: 122, train acc: 0.92, test acc: 0.88
2019-01-11 11:12:17,357:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:13:00,132:    |Epoch: 123, train acc: 0.93, test acc: 0.90
2019-01-11 11:13:00,132:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:13:42,920:    |Epoch: 124, train acc: 0.92, test acc: 0.90
2019-01-11 11:13:42,920:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:14:25,983:    |Epoch: 125, train acc: 0.93, test acc: 0.90
2019-01-11 11:14:25,983:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:15:08,867:    |Epoch: 126, train acc: 0.92, test acc: 0.89
2019-01-11 11:15:08,867:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:15:51,630:    |Epoch: 127, train acc: 0.93, test acc: 0.90
2019-01-11 11:15:51,631:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:16:34,199:    |Epoch: 128, train acc: 0.93, test acc: 0.91
2019-01-11 11:16:34,199:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:17:17,063:    |Epoch: 129, train acc: 0.93, test acc: 0.89
2019-01-11 11:17:17,063:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:17:59,706:    |Epoch: 130, train acc: 0.93, test acc: 0.85
2019-01-11 11:17:59,707:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:18:42,500:    |Epoch: 131, train acc: 0.93, test acc: 0.89
2019-01-11 11:18:42,500:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:19:25,343:    |Epoch: 132, train acc: 0.93, test acc: 0.88
2019-01-11 11:19:25,343:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:20:08,202:    |Epoch: 133, train acc: 0.93, test acc: 0.90
2019-01-11 11:20:08,202:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:20:50,951:    |Epoch: 134, train acc: 0.93, test acc: 0.89
2019-01-11 11:20:50,951:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:21:34,094:    |Epoch: 135, train acc: 0.93, test acc: 0.89
2019-01-11 11:21:34,094:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 11:22:16,919:    |Epoch: 136, train acc: 0.93, test acc: 0.89
