2019-01-11 20:15:10,943:    |cuda
2019-01-11 20:34:52,277:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:35:54,654:    |Epoch: 18, train acc: 0.90, test acc: 0.86
2019-01-11 20:35:54,654:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:36:57,861:    |Epoch: 19, train acc: 0.90, test acc: 0.86
2019-01-11 20:36:57,861:    |Saving...
2019-01-11 20:36:57,941:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:38:00,345:    |Epoch: 20, train acc: 0.91, test acc: 0.86
2019-01-11 20:38:00,345:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:39:02,991:    |Epoch: 21, train acc: 0.91, test acc: 0.86
2019-01-11 20:39:02,991:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:40:08,079:    |Epoch: 22, train acc: 0.91, test acc: 0.86
2019-01-11 20:40:08,079:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:41:14,213:    |Epoch: 23, train acc: 0.92, test acc: 0.86
2019-01-11 20:41:14,213:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:42:18,556:    |Epoch: 24, train acc: 0.92, test acc: 0.87
2019-01-11 20:42:18,556:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:43:21,684:    |Epoch: 25, train acc: 0.92, test acc: 0.85
2019-01-11 20:43:21,684:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:44:24,715:    |Epoch: 26, train acc: 0.93, test acc: 0.85
2019-01-11 20:44:24,715:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:45:28,038:    |Epoch: 27, train acc: 0.93, test acc: 0.87
2019-01-11 20:45:28,038:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:46:31,490:    |Epoch: 28, train acc: 0.93, test acc: 0.87
2019-01-11 20:46:31,491:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:47:37,262:    |Epoch: 29, train acc: 0.93, test acc: 0.87
2019-01-11 20:47:37,263:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:48:41,953:    |Epoch: 30, train acc: 0.94, test acc: 0.86
2019-01-11 20:48:41,954:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:49:44,422:    |Epoch: 31, train acc: 0.94, test acc: 0.87
2019-01-11 20:49:44,422:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:50:46,006:    |Epoch: 32, train acc: 0.94, test acc: 0.87
2019-01-11 20:50:46,006:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:51:48,980:    |Epoch: 33, train acc: 0.94, test acc: 0.87
2019-01-11 20:51:48,980:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:52:51,651:    |Epoch: 34, train acc: 0.94, test acc: 0.87
2019-01-11 20:52:51,652:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:53:54,520:    |Epoch: 35, train acc: 0.95, test acc: 0.88
2019-01-11 20:53:54,520:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:54:57,920:    |Epoch: 36, train acc: 0.95, test acc: 0.88
2019-01-11 20:54:57,920:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:56:01,302:    |Epoch: 37, train acc: 0.95, test acc: 0.88
2019-01-11 20:56:01,302:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:57:04,002:    |Epoch: 38, train acc: 0.95, test acc: 0.87
2019-01-11 20:57:04,002:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:58:06,902:    |Epoch: 39, train acc: 0.95, test acc: 0.88
2019-01-11 20:58:06,903:    |Saving...
2019-01-11 20:58:06,978:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 20:59:08,895:    |Epoch: 40, train acc: 0.95, test acc: 0.88
2019-01-11 20:59:08,896:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:00:11,384:    |Epoch: 41, train acc: 0.95, test acc: 0.88
2019-01-11 21:00:11,384:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:01:14,152:    |Epoch: 42, train acc: 0.96, test acc: 0.88
2019-01-11 21:01:14,152:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:02:17,351:    |Epoch: 43, train acc: 0.96, test acc: 0.88
2019-01-11 21:02:17,351:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:03:20,402:    |Epoch: 44, train acc: 0.96, test acc: 0.88
2019-01-11 21:03:20,403:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:04:23,666:    |Epoch: 45, train acc: 0.96, test acc: 0.88
2019-01-11 21:04:23,666:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:05:27,300:    |Epoch: 46, train acc: 0.96, test acc: 0.89
2019-01-11 21:05:27,300:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:06:29,711:    |Epoch: 47, train acc: 0.96, test acc: 0.89
2019-01-11 21:06:29,712:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:07:32,193:    |Epoch: 48, train acc: 0.96, test acc: 0.88
2019-01-11 21:07:32,193:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:08:33,861:    |Epoch: 49, train acc: 0.96, test acc: 0.88
2019-01-11 21:08:33,862:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:09:35,969:    |Epoch: 50, train acc: 0.96, test acc: 0.89
2019-01-11 21:09:35,969:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:10:38,952:    |Epoch: 51, train acc: 0.96, test acc: 0.89
2019-01-11 21:10:38,952:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:11:42,029:    |Epoch: 52, train acc: 0.96, test acc: 0.89
2019-01-11 21:11:42,029:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:12:45,551:    |Epoch: 53, train acc: 0.96, test acc: 0.88
2019-01-11 21:12:45,552:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:13:49,030:    |Epoch: 54, train acc: 0.96, test acc: 0.88
2019-01-11 21:13:49,031:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:14:51,407:    |Epoch: 55, train acc: 0.97, test acc: 0.89
2019-01-11 21:14:51,408:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:15:54,159:    |Epoch: 56, train acc: 0.97, test acc: 0.89
2019-01-11 21:15:54,160:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:16:56,310:    |Epoch: 57, train acc: 0.97, test acc: 0.89
2019-01-11 21:16:56,311:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:17:57,690:    |Epoch: 58, train acc: 0.97, test acc: 0.89
2019-01-11 21:17:57,690:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:19:00,558:    |Epoch: 59, train acc: 0.97, test acc: 0.89
2019-01-11 21:19:00,558:    |Saving...
2019-01-11 21:19:00,632:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:20:03,351:    |Epoch: 60, train acc: 0.97, test acc: 0.88
2019-01-11 21:20:03,352:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:21:06,491:    |Epoch: 61, train acc: 0.97, test acc: 0.88
2019-01-11 21:21:06,492:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:22:09,115:    |Epoch: 62, train acc: 0.97, test acc: 0.89
2019-01-11 21:22:09,116:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:23:12,193:    |Epoch: 63, train acc: 0.97, test acc: 0.89
2019-01-11 21:23:12,193:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:24:15,526:    |Epoch: 64, train acc: 0.97, test acc: 0.89
2019-01-11 21:24:15,527:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:25:18,654:    |Epoch: 65, train acc: 0.97, test acc: 0.89
2019-01-11 21:25:18,654:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:26:20,044:    |Epoch: 66, train acc: 0.97, test acc: 0.89
2019-01-11 21:26:20,044:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:27:22,342:    |Epoch: 67, train acc: 0.97, test acc: 0.89
2019-01-11 21:27:22,343:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:28:25,792:    |Epoch: 68, train acc: 0.97, test acc: 0.89
2019-01-11 21:28:25,792:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:29:28,756:    |Epoch: 69, train acc: 0.97, test acc: 0.89
2019-01-11 21:29:28,756:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:30:31,592:    |Epoch: 70, train acc: 0.97, test acc: 0.89
2019-01-11 21:30:31,592:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:31:34,088:    |Epoch: 71, train acc: 0.97, test acc: 0.89
2019-01-11 21:31:34,088:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:32:37,363:    |Epoch: 72, train acc: 0.97, test acc: 0.89
2019-01-11 21:32:37,364:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:33:40,222:    |Epoch: 73, train acc: 0.97, test acc: 0.90
2019-01-11 21:33:40,222:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:34:42,737:    |Epoch: 74, train acc: 0.98, test acc: 0.89
2019-01-11 21:34:42,737:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:35:44,246:    |Epoch: 75, train acc: 0.97, test acc: 0.88
2019-01-11 21:35:44,247:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:36:45,568:    |Epoch: 76, train acc: 0.97, test acc: 0.89
2019-01-11 21:36:45,568:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:37:48,586:    |Epoch: 77, train acc: 0.97, test acc: 0.89
2019-01-11 21:37:48,587:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:38:51,254:    |Epoch: 78, train acc: 0.98, test acc: 0.89
2019-01-11 21:38:51,254:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:39:54,092:    |Epoch: 79, train acc: 0.98, test acc: 0.89
2019-01-11 21:39:54,093:    |Saving...
2019-01-11 21:39:54,177:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:40:56,525:    |Epoch: 80, train acc: 0.98, test acc: 0.89
2019-01-11 21:40:56,525:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:41:59,379:    |Epoch: 81, train acc: 0.98, test acc: 0.89
2019-01-11 21:41:59,379:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:43:01,539:    |Epoch: 82, train acc: 0.98, test acc: 0.89
2019-01-11 21:43:01,539:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:44:04,596:    |Epoch: 83, train acc: 0.98, test acc: 0.90
2019-01-11 21:44:04,596:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:45:06,330:    |Epoch: 84, train acc: 0.98, test acc: 0.89
2019-01-11 21:45:06,330:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:46:05,316:    |Epoch: 85, train acc: 0.98, test acc: 0.90
2019-01-11 21:46:05,317:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:47:01,609:    |Epoch: 86, train acc: 0.98, test acc: 0.90
2019-01-11 21:47:01,609:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:47:59,164:    |Epoch: 87, train acc: 0.98, test acc: 0.89
2019-01-11 21:47:59,165:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:48:56,195:    |Epoch: 88, train acc: 0.98, test acc: 0.89
2019-01-11 21:48:56,196:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:49:53,863:    |Epoch: 89, train acc: 0.98, test acc: 0.89
2019-01-11 21:49:53,863:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:50:51,010:    |Epoch: 90, train acc: 0.98, test acc: 0.89
2019-01-11 21:50:51,011:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:51:48,250:    |Epoch: 91, train acc: 0.98, test acc: 0.88
2019-01-11 21:51:48,250:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:52:45,335:    |Epoch: 92, train acc: 0.98, test acc: 0.89
2019-01-11 21:52:45,335:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:53:42,890:    |Epoch: 93, train acc: 0.98, test acc: 0.90
2019-01-11 21:53:42,892:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:54:39,856:    |Epoch: 94, train acc: 0.98, test acc: 0.89
2019-01-11 21:54:39,856:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:55:34,510:    |Epoch: 95, train acc: 0.98, test acc: 0.90
2019-01-11 21:55:34,510:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:56:31,373:    |Epoch: 96, train acc: 0.98, test acc: 0.89
2019-01-11 21:56:31,373:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:57:29,230:    |Epoch: 97, train acc: 0.98, test acc: 0.90
2019-01-11 21:57:29,231:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:58:25,999:    |Epoch: 98, train acc: 0.98, test acc: 0.90
2019-01-11 21:58:25,999:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 21:59:23,653:    |Epoch: 99, train acc: 0.98, test acc: 0.89
2019-01-11 21:59:23,653:    |Saving...
2019-01-11 21:59:23,727:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:00:21,094:    |Epoch: 100, train acc: 0.98, test acc: 0.90
2019-01-11 22:00:21,094:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:01:18,409:    |Epoch: 101, train acc: 0.98, test acc: 0.90
2019-01-11 22:01:18,409:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:02:16,182:    |Epoch: 102, train acc: 0.98, test acc: 0.90
2019-01-11 22:02:16,183:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:03:13,840:    |Epoch: 103, train acc: 0.98, test acc: 0.89
2019-01-11 22:03:13,840:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:04:09,756:    |Epoch: 104, train acc: 0.98, test acc: 0.90
2019-01-11 22:04:09,757:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:05:06,722:    |Epoch: 105, train acc: 0.98, test acc: 0.90
2019-01-11 22:05:06,723:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:06:04,445:    |Epoch: 106, train acc: 0.98, test acc: 0.90
2019-01-11 22:06:04,445:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:07:02,322:    |Epoch: 107, train acc: 0.98, test acc: 0.89
2019-01-11 22:07:02,322:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:08:00,423:    |Epoch: 108, train acc: 0.98, test acc: 0.90
2019-01-11 22:08:00,424:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:08:56,225:    |Epoch: 109, train acc: 0.98, test acc: 0.90
2019-01-11 22:08:56,225:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:09:35,456:    |Epoch: 110, train acc: 0.98, test acc: 0.89
2019-01-11 22:09:35,456:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:10:14,102:    |Epoch: 111, train acc: 0.98, test acc: 0.89
2019-01-11 22:10:14,102:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:10:53,978:    |Epoch: 112, train acc: 0.98, test acc: 0.90
2019-01-11 22:10:53,978:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:11:32,141:    |Epoch: 113, train acc: 0.98, test acc: 0.90
2019-01-11 22:11:32,141:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:12:08,599:    |Epoch: 114, train acc: 0.98, test acc: 0.90
2019-01-11 22:12:08,599:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:12:45,756:    |Epoch: 115, train acc: 0.98, test acc: 0.89
2019-01-11 22:12:45,756:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:13:26,280:    |Epoch: 116, train acc: 0.98, test acc: 0.90
2019-01-11 22:13:26,281:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:14:05,528:    |Epoch: 117, train acc: 0.98, test acc: 0.89
2019-01-11 22:14:05,528:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:14:45,432:    |Epoch: 118, train acc: 0.98, test acc: 0.90
2019-01-11 22:14:45,432:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:15:25,624:    |Epoch: 119, train acc: 0.98, test acc: 0.90
2019-01-11 22:15:25,624:    |Saving...
2019-01-11 22:15:25,694:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:16:04,658:    |Epoch: 120, train acc: 0.98, test acc: 0.90
2019-01-11 22:16:04,658:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:16:44,709:    |Epoch: 121, train acc: 0.98, test acc: 0.90
2019-01-11 22:16:44,709:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:17:24,266:    |Epoch: 122, train acc: 0.98, test acc: 0.89
2019-01-11 22:17:24,267:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:18:04,369:    |Epoch: 123, train acc: 0.98, test acc: 0.89
2019-01-11 22:18:04,370:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:18:44,405:    |Epoch: 124, train acc: 0.98, test acc: 0.89
2019-01-11 22:18:44,405:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:19:24,936:    |Epoch: 125, train acc: 0.98, test acc: 0.90
2019-01-11 22:19:24,936:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:20:02,724:    |Epoch: 126, train acc: 0.98, test acc: 0.90
2019-01-11 22:20:02,724:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:20:39,547:    |Epoch: 127, train acc: 0.98, test acc: 0.90
2019-01-11 22:20:39,547:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:21:17,792:    |Epoch: 128, train acc: 0.98, test acc: 0.90
2019-01-11 22:21:17,792:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:21:56,993:    |Epoch: 129, train acc: 0.98, test acc: 0.90
2019-01-11 22:21:56,993:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:22:37,519:    |Epoch: 130, train acc: 0.98, test acc: 0.90
2019-01-11 22:22:37,520:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:23:17,155:    |Epoch: 131, train acc: 0.98, test acc: 0.90
2019-01-11 22:23:17,156:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:23:57,369:    |Epoch: 132, train acc: 0.98, test acc: 0.89
2019-01-11 22:23:57,370:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:24:36,575:    |Epoch: 133, train acc: 0.98, test acc: 0.90
2019-01-11 22:24:36,576:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:25:16,863:    |Epoch: 134, train acc: 0.98, test acc: 0.90
2019-01-11 22:25:16,863:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:25:56,359:    |Epoch: 135, train acc: 0.98, test acc: 0.90
2019-01-11 22:25:56,360:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 22:26:36,911:    |Epoch: 136, train acc: 0.99, test acc: 0.90
