2019-01-11 17:34:40,583:    |cuda
2019-01-11 17:49:49,368:    |Epoch: 23, train acc: 0.89, test acc: 0.85
2019-01-11 17:49:49,369:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:50:24,262:    |Epoch: 24, train acc: 0.89, test acc: 0.86
2019-01-11 17:50:24,262:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:50:59,207:    |Epoch: 25, train acc: 0.89, test acc: 0.86
2019-01-11 17:50:59,208:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:51:36,684:    |Epoch: 26, train acc: 0.89, test acc: 0.87
2019-01-11 17:51:36,684:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:52:13,317:    |Epoch: 27, train acc: 0.89, test acc: 0.86
2019-01-11 17:52:13,317:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:52:50,092:    |Epoch: 28, train acc: 0.89, test acc: 0.84
2019-01-11 17:52:50,092:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:53:27,286:    |Epoch: 29, train acc: 0.90, test acc: 0.86
2019-01-11 17:53:27,286:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:54:04,551:    |Epoch: 30, train acc: 0.90, test acc: 0.87
2019-01-11 17:54:04,552:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:54:41,739:    |Epoch: 31, train acc: 0.90, test acc: 0.87
2019-01-11 17:54:41,740:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:55:19,017:    |Epoch: 32, train acc: 0.90, test acc: 0.87
2019-01-11 17:55:19,018:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:55:56,450:    |Epoch: 33, train acc: 0.90, test acc: 0.88
2019-01-11 17:55:56,451:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:56:33,620:    |Epoch: 34, train acc: 0.90, test acc: 0.86
2019-01-11 17:56:33,620:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:57:09,780:    |Epoch: 35, train acc: 0.90, test acc: 0.87
2019-01-11 17:57:09,780:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:57:44,929:    |Epoch: 36, train acc: 0.90, test acc: 0.87
2019-01-11 17:57:44,929:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:58:20,033:    |Epoch: 37, train acc: 0.90, test acc: 0.87
2019-01-11 17:58:20,034:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:58:57,377:    |Epoch: 38, train acc: 0.90, test acc: 0.87
2019-01-11 17:58:57,377:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 17:59:34,776:    |Epoch: 39, train acc: 0.90, test acc: 0.88
2019-01-11 17:59:34,776:    |Saving...
2019-01-11 17:59:34,841:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:00:12,193:    |Epoch: 40, train acc: 0.91, test acc: 0.85
2019-01-11 18:00:12,193:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:00:50,227:    |Epoch: 41, train acc: 0.91, test acc: 0.87
2019-01-11 18:00:50,228:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:01:27,795:    |Epoch: 42, train acc: 0.91, test acc: 0.88
2019-01-11 18:01:27,796:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:02:05,232:    |Epoch: 43, train acc: 0.91, test acc: 0.86
2019-01-11 18:02:05,232:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:02:42,195:    |Epoch: 44, train acc: 0.91, test acc: 0.87
2019-01-11 18:02:42,195:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:03:18,640:    |Epoch: 45, train acc: 0.91, test acc: 0.87
2019-01-11 18:03:18,641:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:03:56,014:    |Epoch: 46, train acc: 0.91, test acc: 0.87
2019-01-11 18:03:56,014:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:04:32,059:    |Epoch: 47, train acc: 0.91, test acc: 0.88
2019-01-11 18:04:32,059:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:05:06,883:    |Epoch: 48, train acc: 0.91, test acc: 0.88
2019-01-11 18:05:06,883:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:05:42,712:    |Epoch: 49, train acc: 0.91, test acc: 0.87
2019-01-11 18:05:42,713:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:06:19,508:    |Epoch: 50, train acc: 0.91, test acc: 0.86
2019-01-11 18:06:19,508:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:06:57,097:    |Epoch: 51, train acc: 0.91, test acc: 0.88
2019-01-11 18:06:57,098:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:07:34,068:    |Epoch: 52, train acc: 0.91, test acc: 0.88
2019-01-11 18:07:34,069:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:08:11,858:    |Epoch: 53, train acc: 0.91, test acc: 0.87
2019-01-11 18:08:11,858:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:08:48,931:    |Epoch: 54, train acc: 0.91, test acc: 0.87
2019-01-11 18:08:48,931:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:09:26,336:    |Epoch: 55, train acc: 0.91, test acc: 0.86
2019-01-11 18:09:26,337:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:10:03,457:    |Epoch: 56, train acc: 0.91, test acc: 0.88
2019-01-11 18:10:03,458:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:10:40,847:    |Epoch: 57, train acc: 0.91, test acc: 0.86
2019-01-11 18:10:40,848:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:11:18,468:    |Epoch: 58, train acc: 0.91, test acc: 0.89
2019-01-11 18:11:18,468:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:11:54,247:    |Epoch: 59, train acc: 0.91, test acc: 0.86
2019-01-11 18:11:54,248:    |Saving...
2019-01-11 18:11:54,314:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:12:29,897:    |Epoch: 60, train acc: 0.91, test acc: 0.88
2019-01-11 18:12:29,898:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:13:15,476:    |Epoch: 61, train acc: 0.92, test acc: 0.88
2019-01-11 18:13:15,476:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:13:53,421:    |Epoch: 62, train acc: 0.92, test acc: 0.87
2019-01-11 18:13:53,422:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:14:32,441:    |Epoch: 63, train acc: 0.92, test acc: 0.88
2019-01-11 18:14:32,442:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:15:11,583:    |Epoch: 64, train acc: 0.91, test acc: 0.88
2019-01-11 18:15:11,583:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:15:50,477:    |Epoch: 65, train acc: 0.91, test acc: 0.88
2019-01-11 18:15:50,478:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:16:29,855:    |Epoch: 66, train acc: 0.92, test acc: 0.88
2019-01-11 18:16:29,856:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:17:08,920:    |Epoch: 67, train acc: 0.91, test acc: 0.88
2019-01-11 18:17:08,921:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:17:46,653:    |Epoch: 68, train acc: 0.92, test acc: 0.89
2019-01-11 18:17:46,653:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:18:25,867:    |Epoch: 69, train acc: 0.92, test acc: 0.88
2019-01-11 18:18:25,867:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:19:04,604:    |Epoch: 70, train acc: 0.92, test acc: 0.88
2019-01-11 18:19:04,605:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:19:40,222:    |Epoch: 71, train acc: 0.92, test acc: 0.89
2019-01-11 18:19:40,222:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:20:15,414:    |Epoch: 72, train acc: 0.92, test acc: 0.87
2019-01-11 18:20:15,415:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:20:53,860:    |Epoch: 73, train acc: 0.92, test acc: 0.88
2019-01-11 18:20:53,861:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:21:32,546:    |Epoch: 74, train acc: 0.92, test acc: 0.88
2019-01-11 18:21:32,546:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:22:11,891:    |Epoch: 75, train acc: 0.92, test acc: 0.88
2019-01-11 18:22:11,891:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:22:50,068:    |Epoch: 76, train acc: 0.92, test acc: 0.88
2019-01-11 18:22:50,068:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:23:28,471:    |Epoch: 77, train acc: 0.92, test acc: 0.88
2019-01-11 18:23:28,471:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:24:07,614:    |Epoch: 78, train acc: 0.92, test acc: 0.89
2019-01-11 18:24:07,614:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:24:46,434:    |Epoch: 79, train acc: 0.92, test acc: 0.89
2019-01-11 18:24:46,434:    |Saving...
2019-01-11 18:24:46,498:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:25:25,573:    |Epoch: 80, train acc: 0.92, test acc: 0.88
2019-01-11 18:25:25,573:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:26:03,446:    |Epoch: 81, train acc: 0.92, test acc: 0.88
2019-01-11 18:26:03,446:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:26:42,676:    |Epoch: 82, train acc: 0.92, test acc: 0.88
2019-01-11 18:26:42,677:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:27:19,265:    |Epoch: 83, train acc: 0.92, test acc: 0.88
2019-01-11 18:27:19,265:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:27:54,447:    |Epoch: 84, train acc: 0.92, test acc: 0.87
2019-01-11 18:27:54,447:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:28:32,034:    |Epoch: 85, train acc: 0.92, test acc: 0.85
2019-01-11 18:28:32,034:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:29:10,852:    |Epoch: 86, train acc: 0.92, test acc: 0.88
2019-01-11 18:29:10,852:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:29:49,954:    |Epoch: 87, train acc: 0.92, test acc: 0.89
2019-01-11 18:29:49,954:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:30:28,110:    |Epoch: 88, train acc: 0.92, test acc: 0.88
2019-01-11 18:30:28,110:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:31:06,961:    |Epoch: 89, train acc: 0.92, test acc: 0.89
2019-01-11 18:31:06,961:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:31:45,908:    |Epoch: 90, train acc: 0.92, test acc: 0.89
2019-01-11 18:31:45,908:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:32:24,921:    |Epoch: 91, train acc: 0.92, test acc: 0.88
2019-01-11 18:32:24,922:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:33:03,156:    |Epoch: 92, train acc: 0.92, test acc: 0.87
2019-01-11 18:33:03,156:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:33:41,619:    |Epoch: 93, train acc: 0.92, test acc: 0.88
2019-01-11 18:33:41,619:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:34:20,291:    |Epoch: 94, train acc: 0.92, test acc: 0.88
2019-01-11 18:34:20,292:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:34:57,238:    |Epoch: 95, train acc: 0.92, test acc: 0.88
2019-01-11 18:34:57,239:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:35:32,904:    |Epoch: 96, train acc: 0.92, test acc: 0.87
2019-01-11 18:35:32,904:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:36:09,286:    |Epoch: 97, train acc: 0.92, test acc: 0.88
2019-01-11 18:36:09,286:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:36:48,539:    |Epoch: 98, train acc: 0.92, test acc: 0.88
2019-01-11 18:36:48,540:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:37:26,807:    |Epoch: 99, train acc: 0.92, test acc: 0.87
2019-01-11 18:37:26,807:    |Saving...
2019-01-11 18:37:26,868:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:38:05,364:    |Epoch: 100, train acc: 0.92, test acc: 0.87
2019-01-11 18:38:05,364:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:38:44,525:    |Epoch: 101, train acc: 0.92, test acc: 0.88
2019-01-11 18:38:44,526:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:39:24,174:    |Epoch: 102, train acc: 0.92, test acc: 0.88
2019-01-11 18:39:24,174:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:40:03,374:    |Epoch: 103, train acc: 0.92, test acc: 0.88
2019-01-11 18:40:03,374:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:40:42,338:    |Epoch: 104, train acc: 0.92, test acc: 0.88
2019-01-11 18:40:42,339:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:41:22,423:    |Epoch: 105, train acc: 0.92, test acc: 0.89
2019-01-11 18:41:22,423:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:42:01,545:    |Epoch: 106, train acc: 0.92, test acc: 0.89
2019-01-11 18:42:01,545:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:42:40,678:    |Epoch: 107, train acc: 0.92, test acc: 0.88
2019-01-11 18:42:40,678:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:43:16,421:    |Epoch: 108, train acc: 0.92, test acc: 0.89
2019-01-11 18:43:16,421:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:43:52,061:    |Epoch: 109, train acc: 0.92, test acc: 0.88
2019-01-11 18:43:52,061:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:44:30,281:    |Epoch: 110, train acc: 0.93, test acc: 0.89
2019-01-11 18:44:30,281:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:45:09,505:    |Epoch: 111, train acc: 0.92, test acc: 0.89
2019-01-11 18:45:09,507:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:45:56,789:    |Epoch: 112, train acc: 0.92, test acc: 0.88
2019-01-11 18:45:56,789:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:46:53,489:    |Epoch: 113, train acc: 0.92, test acc: 0.87
2019-01-11 18:46:53,489:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:47:53,491:    |Epoch: 114, train acc: 0.92, test acc: 0.89
2019-01-11 18:47:53,492:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:48:55,161:    |Epoch: 115, train acc: 0.92, test acc: 0.89
2019-01-11 18:48:55,162:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:49:57,043:    |Epoch: 116, train acc: 0.92, test acc: 0.87
2019-01-11 18:49:57,044:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:50:58,194:    |Epoch: 117, train acc: 0.92, test acc: 0.89
2019-01-11 18:50:58,194:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:51:58,464:    |Epoch: 118, train acc: 0.92, test acc: 0.89
2019-01-11 18:51:58,464:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:53:00,345:    |Epoch: 119, train acc: 0.93, test acc: 0.88
2019-01-11 18:53:00,345:    |Saving...
2019-01-11 18:53:00,411:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:54:02,283:    |Epoch: 120, train acc: 0.93, test acc: 0.88
2019-01-11 18:54:02,283:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:55:04,748:    |Epoch: 121, train acc: 0.92, test acc: 0.89
2019-01-11 18:55:04,749:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:56:06,642:    |Epoch: 122, train acc: 0.92, test acc: 0.89
2019-01-11 18:56:06,643:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:57:08,427:    |Epoch: 123, train acc: 0.92, test acc: 0.88
2019-01-11 18:57:08,427:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:58:10,324:    |Epoch: 124, train acc: 0.92, test acc: 0.89
2019-01-11 18:58:10,324:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 18:59:10,884:    |Epoch: 125, train acc: 0.92, test acc: 0.86
2019-01-11 18:59:10,884:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:00:10,916:    |Epoch: 126, train acc: 0.93, test acc: 0.89
2019-01-11 19:00:10,916:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:01:12,214:    |Epoch: 127, train acc: 0.92, test acc: 0.87
2019-01-11 19:01:12,215:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:02:14,435:    |Epoch: 128, train acc: 0.92, test acc: 0.88
2019-01-11 19:02:14,435:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:03:15,943:    |Epoch: 129, train acc: 0.93, test acc: 0.89
2019-01-11 19:03:15,944:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:04:17,980:    |Epoch: 130, train acc: 0.93, test acc: 0.88
2019-01-11 19:04:17,980:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:05:19,618:    |Epoch: 131, train acc: 0.92, test acc: 0.89
2019-01-11 19:05:19,619:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:06:21,318:    |Epoch: 132, train acc: 0.92, test acc: 0.88
2019-01-11 19:06:21,318:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:07:22,193:    |Epoch: 133, train acc: 0.93, test acc: 0.89
2019-01-11 19:07:22,194:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:08:22,738:    |Epoch: 134, train acc: 0.93, test acc: 0.89
2019-01-11 19:08:22,738:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:09:24,722:    |Epoch: 135, train acc: 0.93, test acc: 0.87
2019-01-11 19:09:24,723:    |^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2019-01-11 19:10:26,850:    |Epoch: 136, train acc: 0.93, test acc: 0.89
